Drug Name,Condition,Review Text
wellbutrin,Unknown Condition,"""Aside from the minor headaches and nausea, my experience has been better than most of the recent reviews. I started on Lexapro several years ago, but the sexual side effects were just too much for me compared to the minor effect it had on my well-being. I've had none of that with Wellbutrin, and I feel much better. I've lost approximately 35 lbs since starting, though I've also changed my diet and exercise patterns. My brain is no longer a swirl of indistinguishable thoughts, and I'm able to focus for more than a second at a time."""
wellbutrin,For Depression,"For Depression""It has helped me a lot with my depression and anger problems. For the first time in 9 years, I don't wake up mad at the world with homicidal thoughts. The side effects that I experienced are dizziness when I stand up too fast and my loss of appetite (not a bad thing). I was overweight anyway. I've only been on it for 2 weeks and have lost 13 pounds, but it makes me feel so much better about myself."""
wellbutrin,For Depression,"For Depression""I started taking 100 mg of Wellbutrin 2 months ago. I was prescribed it for ADHD, but I also suffer from severe depression. The first four days of this drug were absolutely awful, I cried and felt an extreme hopelessness. After the second week, the sadness was fading, but I felt numb. The only positive thing is that it has decreased my irritability heavily, like I used to snap at so many small things, and now I am unbothered, but this has been replaced with sensitivity and getting emotional/crying easily. It also has helped with my sex drive. It hasn’t helped my ADHD, and I also no longer have an appetite. Two days ago, I was bumped up to 300 mg a day, and the first day taking it, I went back into the same despair I felt, but the suicidal thoughts were worse this time, though luckily my boyfriend was there. I’m not sure if this is worth taking in the long run, but I’d rather be more emotional than have the irritability come back. Wishing everyone suffering from depression lots of love :)"""
wellbutrin,For Major Depressive Disorder,"For Major Depressive Disorder""I feel great and it has been only 3 days. I have battled with Major Depressive Disorder and Post-Traumatic Stress Disorder, starting treatment in 2006. When I came back to the States, I was in 4 hospitals for months, treated by the best on 7-10 different medications at different times. I had ECT, etc. For me, all the medications did not do a thing for me but get suicidal thoughts and gained 60 pounds. One antidepressant medicine I was on for a few years was Lexapro. I was in Aruba and wanted to die. Through much thought and discussion, I weaned off of all the antidepressants. After 8 years, just last week a doctor said I never have been on Wellbutrin and put me on it. I have, for the last few months, been really down and out. Immediately, I feel better. It took only 8 years and wasted time in the hospital & ECT."""
wellbutrin,For Depression,"For Depression""I was on Celexa for a couple of years, but I flatlined and felt like a zombie. My psychiatrist switched me over to Wellbutrin. I was nervous to take it because it works with different neurotransmitters. Celexa works with serotonin while Wellbutrin works with dopamine. It felt like my eyes were being pulled up by magnets, it was hard to look forward, and I was dizzy. This subsided after a few weeks. My anxiety became way worse. Every day, I felt like all of my nerves were exposed. I overreacted to everything and caused a lot of fights. Then came the suicidal thoughts. I've struggled with these thoughts when I was off of meds, so to be flooded with them again was scary. These thoughts were invasive and more intense than I've ever experienced. Luckily, I was able to realize that it was just the medication, so I switched to Zoloft. Please be careful if you take Wellbutrin. If you get those dark thoughts, remember it is not you, it's the meds."""
wellbutrin,For Depression,"For Depression""I tried for 2 years after a major life change to get my life back. All the SNRIs and SSRIs gave me the worst side effects, and I became more depressed, dizzy, had migraines, and felt suicidal. This wasn't me, and every doctor wrote me off as being a bad patient. I was ready to throw in the towel and tried a low dose of Wellbutrin, and OMG. 2 months later, I was completely myself, and 6 months later, I'm medication-free. Don't give up, keep trying. I thought my life was over, and I was a difficult patient. Don't let message boards or doctors rule your life. If something isn't working, don't stay on it!"""
wellbutrin,For Depression,"For Depression""I've been on Prozac for about 20 years, and it's been a lot of help, but at age 68, I found myself wanting to nap a lot more and my motivation decreasing. I switched to Wellbutrin, and once the therapeutic dose was established, I began to feel better within a week or two. I feel more energetic and yet more composed and at ease. I'm very pleased with this drug, not the least because my sex life has returned. I think my life would have been different if I'd started it 20 years ago."""
wellbutrin,For Major Depressive Disorder,"For Major Depressive Disorder""I have suffered from MDD for the majority of my life. I struggled for 5 years and through 16 different meds till we landed on Wellbutrin. One of the selling points for me is that this particular antidepressant is well known for not causing weight gain. And I can attest to that! On top of it not causing ANY side effects whatsoever, I started to feel better emotionally/physically within 2 weeks of being on Wellbutrin (Bupropion). I take two 150mg a day in the morning with my breakfast. I will say it did NOT help my anxiety even one single ounce, however with how much it has done for my depression, I will happily take a second medication for my anxiety. I have more energy, it gives me a huge boost in my mood, and that hasn’t changed! I haven’t had to switch or change meds and I have been on it for just over a year now. Thank goodness for this medication, seriously, a drastic difference, I finally get to be finally me!"""
wellbutrin,For Major Depressive Disorder,"For Major Depressive Disorder""Wellbutrin has saved my life. It's a miracle. About 6 months ago, I was diagnosed with major depressive disorder and localized anxiety disorder. I was put on Lexapro, which didn't help much, and the side effects were awful: total loss of sex drive, bad headaches, and nightmares every night. Then, about 3 months ago, they put me on 200mg of Wellbutrin daily, and I started feeling better within a week. It was incredible! I am now happier than I have ever been. I feel like a new, improved version of myself. My sex drive has drastically improved, but my appetite has not returned. In fact, I have lost weight despite not changing my eating or exercising habits. Other than those, I have no side effects."""
wellbutrin,For Depression,"For Depression""I've been taking bupropion 75mg twice a day for the past 6 weeks and I feel like I'm finally back to the real me. I'm 18 and have been dealing with depression, but this medication helped me tremendously. I was originally on Paxil, but due to sexual side effects, I switched to this and it restored my sex drive. I also have a little bit of anxiety, but this medication cleared that up as well. The first week was hard. I experienced heart palpitations, very anxious, ridiculous energy, and I was easily agitated. After the first week, those side effects slowly diminished and now I don't have them at all. That is the only reason I didn't give this medicine a 10. It saved my life. I HIGHLY recommend this to any who doesn't want sexual side effects."""
wellbutrin,For Depression,"For Depression""I've been taking this medication for a couple of years. I no longer obsess over things and am no longer as depressed as I used to be. They seem to keep me in balance with my emotions. I would recommend this to anyone with depression and also compulsive behavior."""
wellbutrin,For Depression,"For Depression""Shortly after my 20th birthday, I developed what I later found out was major depression. After starting counseling, I reluctantly started taking Wellbutrin, and within a few days, I was a noticeably different person than I had been the past 6 months. I began to act like my old self again, gaining confidence, and for the most part, being free from all of my depression episodes that had occurred daily. The biggest side effects that I experienced were weight loss/loss of appetite and trouble falling asleep at night, but after about two weeks, those both went away. I've now been taking 300mg daily for about six weeks and feel great! I'd encourage you to give this medication a try because it can potentially really change your life."""
wellbutrin,For Depression,"For Depression""I'm a 24-year-old male. I started taking Wellbutrin a week ago. I did 150mg for 3 days, then 2x a day now. I noticed a change by the 3rd day. My coworkers said I was more energetic and a nicer person. I'm on day 7 now and I am thinking more clearly than I have in a long time. I don't get frustrated so easily, I can fall asleep a lot faster because I'm not worrying all the time, and I get up in the morning with ease. I really like this antidepressant. It's the first one that has actually worked for me."""
qelbree,For ADHD,"For ADHD""I’m a teacher, with two little kids, and a husband, and a house. I’ve been on Vyvanse for a while. It helped - it made me feel less overwhelmed. But I couldn’t wait for it to kick in. I couldn’t function after it stopped working. The morning and evening struggle was REAL. My doctor switched me to Qelbree - they just got approved for adults. I’m on 400mg and honestly - WHAT A GAME CHANGER. I can go to sleep at night without racing thoughts, get up and get the clan ready without losing my keys, I have much more patience with my students, and have the ability to focus on which sports event and where I need to be and when in the evening. I’m thrilled! Thanks for helping us busy, non-focused moms keep it together!"""
qelbree,For ADHD,"For ADHD""I have been taking Qelbree for a week and a half, and I have experienced bipolar symptoms, constant anxiety attacks, random episodes of crying, constant and persistent suicidal thoughts, constant feelings of nausea, and extreme irritability. I also have insomnia. None of these symptoms occurred before I started on Qelbree. Please don’t take this. It turned my life into a living hell."""
qelbree,For ADHD,"For ADHD""Started my son on Qelbree after my doctor recommended it. He's been on Adderall for years, but all it does is help him focus. He can't sit still - he gets bored - he paces the floor so much I can't believe there aren't holes. He is now a few weeks in at 400mg, AND WHAT A DIFFERENCE! He isn't blurting out off-color jokes or offending people. We don't have to say, 'Sorry, it's just him,' to people, and his confidence has gone WAY UP. He always says he knows some things he says are offensive, but he gets so excited he can't stop the words. He's able to function better in groups and can actually sit or relax. Thank you to the company that makes it! I hope this helps others! I'm excited to see what school is like this fall!"""
qelbree,For ADHD,"For ADHD""This is a good, thorough review! So I have bipolar disorder I, and no doctor would entertain my claim of ADHD, they also said I'm fine because I'm in law school. But my first year was horrible. My doctor told me she would let me try Qelbree if I agreed to give up my as-needed Klonopin. I said yes. First day, I took it at bedtime. Slept great, slight headache the next day. Second day, I sat down and studied for five hours straight. I was so happy. I was slightly worried it would trigger mania. However, I can function manic fine and safe. I did completely lose my appetite, though, only being hungry once a day or eating edibles. Often, I didn't eat for full days. I got super constipated and had to meal prep. But my confidence skyrocketed. I clean, study, and work more efficiently. My doctor messed up my refills, and I had to go ten days without it. That was rough, I was eating a lot and moody. I just restarted, focus is back, but it feels like crack!"""
qelbree,For ADHD,"For ADHD""My son started taking Qelbree about 3 months ago. He is 15, on the spectrum, and has ADHD. We have tried many meds. He had a horrible reaction to stimulants, and we used another non-stimulant medication for about 4 years that was not working long enough. Since being on Qelbree, my son has turned from failing grades into A's and B's. He wants to do well in school. He has come out of his shell and has started to enjoy being around people and even joined a sport. I'm so thankful for Qelbree. I have been paying out of pocket for it because that's how much this medicine has changed my son's life."""
qelbree,For ADHD,"For ADHD""Please take the black box warnings on this drug seriously. Suicidality side effects are coming back at a higher rate than any other ADHD drug within the FDA AERs database. This drug has mediocre efficacy data, and the risks are very real."""
qelbree,For ADHD,"For ADHD""Three of my children are on Qelbree after trying at least a dozen other medications. I swear it’s like magic. It helps control one’s impulsivity, it helps another with violent tendencies, and the third with excessive talking. It’s made homeschool a dream, and they have said they feel SO much more in control of themselves! Now if they only had a cheaper copay."""
qelbree,For ADHD,"For ADHD""I started this at 200 mg per day for 1 week. One week later, I increased the dose to 400 mg per day. A day or two later, my husband found me looking confused and watched me faint. I went to the ER and got IV fluids. They thought I was dehydrated and having GI issues and sent me home. Two days later, I was at work and feeling dizzy and awful. I left work early. I went to the ER and got more IV fluids. Again, they thought I was dehydrated and having GI issues. I saw the GI specialist who ordered some tests in two months. The third week, I started 600 mg then completely stopped it a day or two later because I felt awful. The day after I stopped it, I felt incredibly nauseous and left work early. I went to the ER. I was shaky, confused, and paranoid. I thought I was having a stroke. Head CT was normal. The doctor said I was having a bad reaction to Qelbree. I got IV fluids and Ativan. I was sent home. During the night, I started vomiting uncontrollably. I went to the ER again. This drug almost killed me. Don’t recommend!!"""
qelbree,For ADHD,"For ADHD""My son has comorbid anxiety and ADHD. When we finally saw, after a year+ (granted, a Covid year, with all the variables and extra stressors), that first Concerta and then Vyvanse were very helpful at school but increased my son's anxiety and agitation to the point of physical aggression and verbal abuse, we took him off stimulants. We were so excited to try Qelbree. But by day three, we had to stop, as it made him physically and verbally violent. We almost called 911 at one point... and he is only 9 years old. Some of this likely has to do with him going off Cymbalta in order to take Qelbree because they contraindicate. We'd hoped that since Qelbree is an SNRI, it might help his anxiety, but we didn't expect Qelbree to make things (so much) worse. We got no advice from our psychiatrist re: if it would subside, so we decided to quit; everyone in our home (two parents and two siblings) was traumatized. Qelbree may not be a good fit for comorbid anxiety and ADHD... sadly, nothing is."""
qelbree,For ADHD,"For ADHD""Be aware of the withdrawal that comes with stopping this medication cold turkey. TAPER OFF. You will have an extremely bad time if you stop suddenly. Three days of projectile vomiting and skull-splitting migraines. If you are forced to go cold turkey, then seriously, go get some migraine meds and some anti-nausea stuff, because you are in for one hell of a ride. It does pass eventually, hang in there."""
qelbree,For ADHD,"For ADHD""I started my son on this medication a year ago, and he was doing well with just the 200 mg dosage. He is 8 years old now, and oh my God, I’ve never seen him this way. He has been sent home from school, having bad outbursts and being very moody. He has been making bad threats to students and teachers. I've been in tears, can you imagine having to take your 8-year-old to get evaluated for mental health when he doesn’t even realize what’s happening to him? I’ve had to keep him home because it’s that bad. He cries for no reason, very sensitive. I want my little boy back. I wish I would’ve read these reviews before I started him on this medication. So please, anyone that’s even thinking about trying this, don’t. And yes, when we started, it was a life changer, he was doing well, but now I feel like I have the wrong child, and it’s so hurtful to watch him go through this."""
qelbree,For ADHD,"For ADHD""I'm a 54-year-old female who has battled ADD most of my life. Given the fact that I was always very bright in school, I didn't come across as distracted. I could attend to a dozen things at once and still get my work done, although projects were always done at the last minute. If I didn't have a list/calendar, I was totally lost. When I had children, I realized that I needed help but never sought out meds: I just muddled through. I finally decided to talk to the doctor about it. The 2nd day on 200 mg Qelbree, I got up that morning and did housework for 6 hours straight, without losing focus and starting/stopping like I usually do. The 3rd day, I realized I was a lot less squirmy in church and felt very calm inside. So far, the only real side effect I've noticed is difficulty sleeping. I wake every hour or two, wide awake for 30 minutes to an hour. I have been taking the medicine in the morning but plan to start taking it in the evenings to see if that helps."""
qelbree,For ADHD,"For ADHD""I took 100 mg tablets as a starting dose for inattentive type ADHD. I had some issues with sleepiness in the daytime, so I switched the dosing time around a bit. I think I noticed my mood lift a tiny bit, but not a ton. When I forgot to take it for a few days, I experienced a brutal, world-ending migraine. I immediately took another pill when I got home from work, which stopped it. Towards the end of the month, I ordered more and then my insurance wouldn't cover it unless it was a higher dose. Long story short, I went cold turkey off of 100 mg and again experienced a terrible headache for about 36 hours and withdrawal symptoms from morning until evening. I couldn't keep water or food down, I was vomiting or dry heaving every 2-3 hours. After hurling, I had hot flashes and sweats. It was frankly kind of terrifying how awful going off of just 100 mg was for me. I didn't notice enough improvement to consider ever going back on this medication again if the risk of withdrawal is this bad."""
qelbree,For ADHD,"For ADHD""I started one of my daughters on Qelbree 200 mg 3 weeks ago, and everything seems great except for the fact that she is now super emotional. She cries at the drop of a hat over nothing. It has treated her ADHD symptoms, but this is hard on all of us. This medicine is the best one that she’s been on that controls her ADHD symptoms by far."""
qelbree,For ADHD,"For ADHD""Please read these reviews before taking Qelbree. I know it has worked for some people, but it seems to not work well for the majority (based on these reviews) of people. My 11-year-old son has ASD, ADHD, and anxiety. He has been on Prozac for over a year, and it has helped with his anxiety. He started Qelbree about one month ago for ADHD. Within 2 weeks, he was having fits of rage at school, saying shockingly insensitive and rude things. He is normally the sweetest little boy. Now he only feels rage. He told me he doesn't feel love for anyone anymore. He repeatedly threatened suicide at school today. I stopped the Qelbree 5 days ago, and it's not getting better yet. I am beyond terrified. We aren't sending him back to school for a while, but that's obviously not a long-term solution. Again, please think long and hard before trying this medicine, especially for children."""
qelbree,For ADHD,"For ADHD""I wished to try this med having adult ADHD after my clinician provided a sample kit when I requested a trial for non-narcotic meds; as I am participating in addiction recovery and have had detox symptoms/withdrawal issues on Adderall in the past due to my not being able to consistently obtain my medication on a regular basis. I suffer also from chronic migraines, OCD, panic/anxiety, and psychotic episodes. I’m managing them without any narcotics or controlled subs. I wanted something I could stop as needed without physically debilitating symptoms. Nausea, nightmares, insomnia, anger, dilated pupils. My pharmacy didn’t have this med on time. Once I missed a dose and felt icky all day. After that I got ill and projectile vomited for a whole night. Took med next day and was okay. The second time I missed two because it wasn’t filled. Order never came in. Three days now of vomiting, not keeping Pedialyte down, sweats, insomnia, and the worst migraine in 2+ years. Nope. Ban it."""
qelbree,For ADHD,"For ADHD""I'm a 49-year-old male and have been on ADHD meds like Adderall for years. Wanted to try a non-stimulant, so tried Qelbree. 200 mg for one week, then upped to 400 mg for the following three weeks, then had to quit. The side effects are terrible and never went away. I couldn't get more than 4-5 hours of sleep a night, no matter what I tried, even with various sleep aids. I would randomly get nauseous and have to throw up. I quit a week ago, and the side effects are still not completely gone. Insomnia, headaches, muscle stiffness, nausea, and the occasional restlessness/jitters. This medication may work for some, but I hated it."""
qelbree,For ADHD,"For ADHD""If you can get through the first few weeks of side effects, they do wear off, and the medication does work well. Expect to have about 3 weeks of sleep issues, weird anxious feelings, feeling like there is a lump in your throat, and heartburn. They all go away one by one, so don't give up in the first month. Constipation stuck around, but it does with every medication for me. It really helps with motivation, the ability to start and stay on task, and my brain is quiet enough to not be totally overwhelmed all the time. I am me again. One negative is it does not help with concentration that much. I mean, I do not hyper-focus like on stims. I do miss that part."""
qelbree,For ADHD,"For ADHD""Doctor started me on 200 mg. For 7 days, to move up to 400 mg after a week. Been on both stimulants and non-stimulants for ADHD for about 15 years. Strattera was the first of any that ever worked for me. Took 100 mg of that. Stopped after several years because the nausea was just too much to bear. Now I take Jornay PM 100 mg in the evenings and Qelbree whenever I feel like it once daily. As a father of small children with a demanding legal profession schedule and difficulty finding work/personal balance and meeting obligations, I have found Qelbree helpful to tackle avoidance issues. Life & work are fun again. Landed in the ER twice with weird & acute sensations in my thighs/groin area when I went up to 400, which was ultimately attributed to constipation. Taking Miralax and Benefiber. Still, monitor side effects closely with the doctor and just push through if possible. I think it works better than Strattera for me and hopefully side effects will continue to subside."""
qelbree,For ADHD,"For ADHD""I am a 21-year-old student that has Attention Deficit Hyperactivity Disorder (ADHD). I was taking this medication for two weeks, and I had vivid nightmares almost every day I was taking it, and my sleep quality was affected. I have been running off of 3-4 hours of sleep for the past two weeks, down from an average of 8-9 consistently through the night. Please do not take this medication. There are so many other ADHD drugs that will not do this to you. I was on Adderall before this, and it gave me some anxiety on the comedown, but I did sleep. The same with a few of the other stimulants I tried. Just don't take this one, folks."""
qelbree,For ADHD,"For ADHD""I’ve been on 200 mg of Qelbree for 5 days. I’ve been nauseous, and I can’t keep any food down. I’ve had to call out of work today and went home early yesterday because my vision kept blurring and I kept vomiting. I am having random fits of crying, and overall I just feel awful. I have never had a medication make me get this sick before. The level of nausea feels similar to the flu. I feel awful, and I can only pray that this leaves my system soon."""
qelbree,For ADHD,"For ADHD""First off, I would like to provide a disclaimer: PLEASE do not take this medication if you are prone to mania, psychotic episodes, or schizophrenic episodes. I am prone to mania, but I started on 200 mg to help me out of a really bad depression I was in. However, nothing happened, so we bumped it up to 400 mg. About 2-3 days later, I felt amazing. I was cleaning my room, organizing things, painting, and writing songs. But I was also staying awake for 2-3 nights in a row. If you haven't figured it out already, I was having a manic episode. It lasted a week and ended with me having a breakdown, crying, and freaking out. I didn't think much of it at the time, so I kept taking the medication. About 2 months after that, I started hearing voices, seeing things, having sleep paralysis, delusions, and a lot of symptoms of psychosis. This was the second manic episode I've had that was this bad. It was like I was on crack or something, like I had never-ending energy. I'm going back on the medication again, but only 300 mg. I have a good feeling about it this time."""
qelbree,For ADHD,"For ADHD""After being on stimulants for 5+ years, I could no longer handle the extreme exhaustion on days when I skipped a dose. My psychiatrist recommended I try Qelbree and I was on it for almost 2 months. During that time, I pooped 3 times. Yes, 3 times in 5 weeks. While Qelbree did help my ADHD symptoms, the bathroom component was too large of a side effect to ignore. I was disappointed to stop taking it though. It gave me the “kick” I needed to start tasks, helped me focus, and just generally made me more productive."""
qelbree,For ADHD,"For ADHD""Tried got my 12-year-old daughter with ADHD and anxiety. Really were hoping this would work, but the emotional volatility she experienced was immediate and extreme. She cried at the drop of a hat and got extremely angry very quickly. Still looking for something that will help."""
qelbree,For ADHD,"For ADHD""We were enticed with the option of '1 pill a day' and dropping Jornay and booster doses of methylphenidate throughout the day. Our son started at 100 mg, and we could tell a dose increase was needed as it did not help with inattentiveness or impulsivity. However, he was happier than usual, slept better, and gained weight (which was a +). He increased to 200 mg just before the start of school, and within days, high anxiety, fear of school, failure, and schoolwork, cried nightly and each morning. He is academically gifted, and school is exciting and fun, never scary. This was very concerning. After 2 weeks, we are certain it is manic episodes brought on by Qelbree. Do not take if your child is sensitive in nature and prone to lows. We are reverting back to original meds that worked well, with only negative side effects being: difficulty falling asleep and gaining weight. We will retry next summer for new meds."""
qelbree,For ADHD,"For ADHD""My 12-year-old grandson has been on stimulants for 5 years, and we have tried them all. He went on Qelbree, and it has been a game changer, he has no anxiety, and he is getting straight A’s in school. He is more responsible and doesn’t need to be coached to get his assignments done and in on time. He is on 400 mg, and the only side effect is less appetite. Only one complaint is that the capsule is so big."""
qelbree,For ADHD,"For ADHD""I only take 1 pill per month and it works. I open the capsule and pour out about a dozen of the tiny white balls and swallow them with water before bed. Do not chew them. After about a week, I noticed a dramatic change in my behavior. Much less impulsive, able to have conversations and actually listen, much more organized. I feel like I wake up the same person as I was when I went to sleep the night before for the first time in my life, just much more consistent of a person. I feel this drug is very powerful and people are being overdosed if it can be effective in a micro dose."""
qelbree,For ADHD,"For ADHD""I stopped Concerta due to low weight and switched to Qelbree in hopes of it having less effect on my appetite. I started this medication at 200 mg, but I increased to 400 mg because it was not helping with ADHD. After increasing to 400 mg, it helped with ADHD symptoms. It was nice that it worked all the time, but that is where the positives end. For the first couple of months, I felt very depressed, but this eventually cleared. After, I didn't feel depressed, but I had no emotions. I just felt flat. After stopping Qelbree, I emotionally feel way better. Starting Ritalin now because although I feel mentally better, I still have ADHD symptoms that were getting in the way of life."""
qelbree,For ADHD,"For ADHD""My son has been on Qelbree for 8 days. On day 2, I noticed a light chemical smell coming from him. Last night, his dose doubled to 400 mg. This afternoon, that strange smell is even stronger. I could smell it walking into his room, not just from standing near him. It's not just his breath, but smells like through his pores. He has never had an odor like this. This is not going to be helpful for peer relations in middle school."""
qelbree,For ADHD,"For ADHD""I've just started Qelbree, and it's been a godsend. I've tried Ritalin on and off over the years, and the side effects and feelings on it, and coming down each night, were awful. This has been all the good things I needed, with no side effects. I am so happy to have found this drug."""
qelbree,For ADHD,"For ADHD""I dropped stimulants because the crash from Focalin and others like it happened way too early, about 8 hours after I took the pill, and my ADHD is SEVERE. It surprised my psychologist how bad it is. I started on Qelbree and it's been a game-changer. The key thing to remember is that NO DRUG ELIMINATES THE EFFECTS OF ADHD ENTIRELY. What they do is make it easier for your decision-making part to say 'hey, let's do this' or 'we gotta do something productive now.' So instead of staring at my phone for 3 hours before finally ripping myself away and doing my homework, it's 1 or 2 hours. Side bonus, the meds make me sleepy, so I take them before bed to help me sleep. They're a 24-hour non-stimulant med, so it doesn't matter when you take them as long as you're consistent."""
qelbree,For ADHD,"For ADHD""I’ve been taking 200 mg of Qelbree for inattentive ADHD for about two weeks. I take it at night and sometimes sleep 11 hours. During the day, I fall asleep sitting up. Can’t tolerate it. I can’t say if there’s a difference in my focus because I’m too tired."""
qelbree,For ADHD,"For ADHD""Qelbree has caused me to suffer from nasty side effects. I am usually asleep within two hours of taking it, so it is best taken at night, however, it made my insomnia worse. I have had horrible mood swings, feel like I black out at night, and my sensitivity to sound, smell, and touch has soared. It's actually one of the worst things I've ever been given for this condition. It's virtually impossible to do my work and has taken a toll on all my relationships."""
qelbree,For ADHD,"For ADHD""I feel like this is a good fit for me, and I am on day 17. I had to restart a bipolar depression medicine called Lamictal soon after starting this to help me feel less depressed. There are a lot of side effects and weird feelings in the first two weeks, but now I feel a lot better more often. Unlike Adderall and Strattera, this feels like something I can take every day for the rest of my life, God willing. I am lucky and grateful that my state insurance covers this medicine 100%. I find it easier to talk to people on the phone, at least. My anxiety is still really bad in person. I don't feel too far from the good qualities of my unmedicated self when I take this. Insomnia is worse, and this has decreased the effectiveness of sleep aids of all kinds. I have more of a problem waking up in the morning so far. I am male and experienced erectile dysfunction when I first started 100 mg, but it feels like it's returning, plus more interest in sex. I am taking the lowest dose right now."""
qelbree,For ADHD,"For ADHD""My 11-year-old son has been on 150mg of Qelbree for a month now and the difference has been night and day! We were hesitant about starting him on it because of the negative reviews, but his behavior has done a complete 180 since he started on it. So many fewer meltdowns, less impulsivity, improved mood, and I could go on and on. He is also on a stimulant for his ADHD, which I still feel is very necessary, but I definitely feel that the Qelbree is a necessity now as well! So thankful for this med and what it has done for our family!"""
qelbree,For ADHD,"For ADHD""I’m an adult 24 f. Rapid weight gain. Lower sex drive immediately after taking. Loss of motivation. Was I able to fold my laundry and put it away, yes. But at the cost of utter boredom. I would much rather be scatterbrained."""
qelbree,For ADHD,"For ADHD""Qelbree changed my son's life! My son is 9 years old with autism and severe ADHD and a whole other list of diagnoses like SPD, GDD, and anxiety. Within one week of taking this, he was a whole different child. He has always been the hard kid, and now he is one of the best in his class, learning and thriving so much! This was about the 13th pill we tried, and I wish we had found it sooner. The only thing that was negative is he had stomach issues in the first 2 weeks, but after that, it has been amazing and he's had no other issues besides getting a headache if we forget it."""
qelbree,For ADHD,"For ADHD""My 14-year-old son tried Qelbree, and it was a nightmare. He was tired, irritable, and constipated. He developed a dry cough, dry mouth, and a red rash on his face, as well as nosebleeds. It also did not help his ADHD symptoms."""
qelbree,For ADHD,"For ADHD""Started on 200mg for ADHD but noticed no difference in symptoms, so we upped it to 400mg. It has mostly improved my depression and social anxiety but hasn't improved my ADHD other than it being easier to initiate tasks. The biggest side effect and disappointment is this chemical-like smell it’s given to my sweat and skin pores. Wife describes it as an almost medicinal-like smell on my skin. I hate it."""
qelbree,For ADHD,"For ADHD""Originally tried Adderall for my inattentive-type ADHD but felt even more distracted on it. Then went to Strattera. I don’t remember my exact response to it; certainly was better than the stimulant, but I felt things could be better. I think I started on 200 mg of Qelbree. I noticed less resistance to doing things. Tried upping to 400 mg, but I quickly realized that it was the first time any medication’s black box warning was kicking in, so I jumped back down to 200 mg immediately. I’ve been on a variety of meds for depression and anxiety over the years, so it really stood out. More recently, a move caused a change of insurance, and of course, they decided they needed a pre-authorization during the gap between my previous psych person and my new PCP. Currently on my third night without them. I’ve not had any nausea so far, knock on wood. I’ve had significant tiredness and insomnia for the past months; don’t know if it’s the Qelbree."""
qelbree,For ADHD,"For ADHD""Tried Qelbree for a month for my 13-year-old with ADHD, and he got extremely emotional, crying in school and had major anger issues. Do not recommend!!!"""
qelbree,For ADHD,"For ADHD""For me, this is a terrible medication! I took one pill, and it kept me awake for 47 out of 51 hours! It may be different for other people, but I wanted to warn you in case."""
qelbree,For ADHD,"For ADHD""I’m a teacher, with two little kids, and a husband, and a house. I’ve been on Vyvanse for a while. It helped - it made me feel less overwhelmed. But I couldn’t wait for it to kick in. I couldn’t function after it stopped working. The morning and evening struggle was REAL. My doctor switched me to Qelbree - they just got approved for adults. I’m on 400mg and honestly - WHAT A GAME CHANGER. I can go to sleep at night without racing thoughts, get up and get the clan ready without losing my keys, I have much more patience with my students, and have the ability to focus on which sports event and where I need to be and when in the evening. I’m thrilled! Thanks for helping us busy, non-focused moms keep it together!"""
qelbree,For ADHD,"For ADHD""I have been taking Qelbree for a week and a half, and I have experienced bipolar symptoms, constant anxiety attacks, random episodes of crying, constant and persistent suicidal thoughts, constant feelings of nausea, and extreme irritability. I also have insomnia. None of these symptoms occurred before I started on Qelbree. Please don’t take this. It turned my life into a living hell."""
qelbree,For ADHD,"For ADHD""Started my son on Qelbree after my doctor recommended it. He's been on Adderall for years, but all it does is help him focus. He can't sit still - he gets bored - he paces the floor so much I can't believe there aren't holes. He is now a few weeks in at 400mg, AND WHAT A DIFFERENCE! He isn't blurting out off-color jokes or offending people. We don't have to say, 'Sorry, it's just him,' to people, and his confidence has gone WAY UP. He always says he knows some things he says are offensive, but he gets so excited he can't stop the words. He's able to function better in groups and can actually sit or relax. Thank you to the company that makes it! I hope this helps others! I'm excited to see what school is like this fall!"""
qelbree,For ADHD,"For ADHD""This is a good, thorough review! So I have bipolar disorder I, and no doctor would entertain my claim of ADHD, they also said I'm fine because I'm in law school. But my first year was horrible. My doctor told me she would let me try Qelbree if I agreed to give up my as-needed Klonopin. I said yes. First day, I took it at bedtime. Slept great, slight headache the next day. Second day, I sat down and studied for five hours straight. I was so happy. I was slightly worried it would trigger mania. However, I can function manic fine and safe. I did completely lose my appetite, though, only being hungry once a day or eating edibles. Often, I didn't eat for full days. I got super constipated and had to meal prep. But my confidence skyrocketed. I clean, study, and work more efficiently. My doctor messed up my refills, and I had to go ten days without it. That was rough, I was eating a lot and moody. I just restarted, focus is back, but it feels like crack!"""
qelbree,For ADHD,"For ADHD""My son started taking Qelbree about 3 months ago. He is 15, on the spectrum, and has ADHD. We have tried many meds. He had a horrible reaction to stimulants, and we used another non-stimulant medication for about 4 years that was not working long enough. Since being on Qelbree, my son has turned from failing grades into A's and B's. He wants to do well in school. He has come out of his shell and has started to enjoy being around people and even joined a sport. I'm so thankful for Qelbree. I have been paying out of pocket for it because that's how much this medicine has changed my son's life."""
qelbree,For ADHD,"For ADHD""Please take the black box warnings on this drug seriously. Suicidality side effects are coming back at a higher rate than any other ADHD drug within the FDA AERs database. This drug has mediocre efficacy data, and the risks are very real."""
