Drug Name,Condition,Review Text
dexstrostat,Dexedrine (dextroamphetamine) for ADHD,"Dexedrine (dextroamphetamine) for ADHD""My son is now 9. Since 4 years old, we have tried every single (literally!) ADHD medication on the market, and every single (literally!) medication was never without any serious side effects. My son's specialist suggested Dexedrine as the very last alternative before trying antidepressants. I was hopelessly optimistic, but this medication is truly a gift. I don't know how else to describe it other than being 'smooth' and without it I don't know what we would do. His specialist basically said this medicine is a more pure form of amphetamine than the other name brands on the market. If you have tried medicine after medicine... give this a try. It has saved my son and our family."""
dexstrostat,Zenzedi (dextroamphetamine) for ADHD,"Zenzedi (dextroamphetamine) for ADHD""After years of Adderall and the inconsistency in quality offered by generics, Zenzedi is the only medicine that has worked great for two years now. No hard crashes with mood swings. Effective for 4 to 6 hours depending on my food choices for the day. No insomnia problems as long as the last dose is between 4 and 5 pm. I'm prescribed 30mg 3 times daily."""
dexstrostat,Dexedrine (dextroamphetamine) for ADHD,"Dexedrine (dextroamphetamine) for ADHD""Been on Vyvanse for 3 years, Adderall XL, & Adderall for another 3 years with limited success. I take a lot of other medications for mania & am always tired in addition to lacking focus... for the first time in years, I can watch a movie, read a book, make it through multitasking a workday. Maybe this is what normal is meant to feel like—a world without yawns and easy distractions? Have I truly found a way to make it through a two-hour movie? I think a new chapter in my life just opened..."""
dexstrostat,Dexedrine (dextroamphetamine) for ADHD,"Dexedrine (dextroamphetamine) for ADHD""I was diagnosed with ADHD six months ago. I am 30 years old. My whole life has been a big problem with taking school, finance, and friendship seriously. I have, on the other hand, been a person with a good mood, charm, and a sense of adventure. All these are good qualities you think? Not really. I've developed alcoholism, I've never had a financial surplus, I've lost touch with most of my good friends, and I've never accomplished anything I've set myself the goal of. I began to understand why my life has become so miserable. I started exposing myself to all kinds of things - for the first time I felt solid - a sense of integrity. At the same time, it was a great stress. After a month, I began to think that my whole life had just been a big joke. Before you start taking this medicine: Be prepared to experience identity disorder. NEGATIVE: My hair has gone from thick to thin, my skin is not so smooth anymore, and sometimes sleep can be very difficult."""
dexstrostat,Dexedrine (dextroamphetamine) for ADHD,"Dexedrine (dextroamphetamine) for ADHD""Adderall 30mg/day = you feel like a genius, work hard, EYES OPEN WIDE. But at the end of the work day, I still couldn't stop myself from falling asleep on the skytrain at around 4:30 pm when I try to read. Don't think it helped much with depression and anxiety. Dexedrine 3 10mg/day = You have tunnel vision, Focused, block out distractions, helps with my severe anxiety. I think the depression is pretty under control too. Can read all day if I want. Could have really used this when I began my studies, 4 years ago! Not a month ago, with one course.... Either one, I think you perform better at work and school, but Adderall just wore off, so studying after work, you would still need coffee, or a power nap"""
dexstrostat,Dexedrine (dextroamphetamine) for ADHD,"Dexedrine (dextroamphetamine) for ADHD""I have no official diagnosis yet. I don't remember ever feeling so at peace. My mind is still. I can breathe for the first time. I relax like never before. A wee bit sleepy. This will make me a better, much happier person instead of who I was: someone who was always racing around in circles, chasing my tail."""
dexstrostat,Dexedrine (dextroamphetamine) for ADHD,"Dexedrine (dextroamphetamine) for ADHD""So I started Zoloft in my 20s, it worked really great for a couple of years. So when I got any depression flare-ups again, I was put on antidepressants, but noticed they weren’t working anymore. I still feel those symptoms: sadness, low self-esteem, no energy to do anything, forgetting things, procrastinating a lot, hard to concentrate and finish a task. I wondered if I had ADD. It all pointed to Adult ADD. I told my doc of my beliefs and maybe I was misdiagnosed. I tried more antidepressants which were having no effect. Then my therapist convinced my doctor to prescribe me Dexedrine 10mg just in the morning. The first day I took my pill, my eyes were open, the energy was there, and I couldn’t believe it worked. Now, on the 3rd day with just one 10mg pill in the morning, it stopped working. In my opinion, I believe a lot of people are misdiagnosed, thinking they have depression instead of ADD or ADHD."""
dexstrostat,Dexedrine (dextroamphetamine) for ADHD,"Dexedrine (dextroamphetamine) for ADHD""The very best ADHD medicine I’ve tried! I started out on methylphenidate, which did absolutely nothing for me, then switched to Adderall, which worked but caused me anxiety quite often. After being on Adderall for a while, I did my own research and came across Dexedrine/dextroamphetamine and how tons of people who struggled with anxiety on other ADHD meds loved it. I asked my doctor to switch, and I am so thankful that I did!! With Dexedrine, I don’t feel anxious or jittery, but have tons of drive and focus to get things done! I have to point out, for those of you who like Adderall and the “speedy“ feeling you get from it, then Dexedrine may not be for you. However, if you are like me and don’t like feeling like you’ve taken a narcotic stimulant, then you should certainly try Dexedrine/dextroamphetamine… You won’t regret it!! It feels far more natural for me personally than Adderall ever did. I am so thankful for this medication!"""
dexstrostat,Dexedrine (dextroamphetamine) for ADHD,"Dexedrine (dextroamphetamine) for ADHD""Have been taking Dexedrine spansules (10 mg) for over 2 years, three times per day. I never knew I had rank ADHD all my life - problems with school, the law. I am 47 and have noticed my ambition for life has increased, having more energy. I used to be tired a lot, complaining, generally overall agitated. At the same time, I have many comorbidities to deal with but fortunately don't have to take any anxiety meds. Dexedrine is all I know, and I am satisfied with the results."""
dexstrostat,Zenzedi (dextroamphetamine) for ADHD,"Zenzedi (dextroamphetamine) for ADHD""Zenzedi is my favorite ADHD medication by far, little side effects, lasts a long time, no strange tolerance buildup either. I take it in the morning, and it works 100x better than Mydayis, Adderall brand or not, the weird chewable one, and Vyvanse. I've been on all of them, I think, and I really find this one to be the best. My insurance doesn't cover it, but I don't care, it's worth it - I'd rather spend money on one drug that helps rather than a bunch of other ADHD medications combined."""
dexstrostat,Dexedrine (dextroamphetamine) for ADHD,"Dexedrine (dextroamphetamine) for ADHD""Have been on dextroamphetamine for a very long time for ADHD. Started with the name brand but switched to generic due to costs. Generics appear to vary widely. Neither Teva nor Aurobindo work for me at all. Worthless for me. Mallinckrodt works, as does the brand name, but I can't access Mallinckrodt. Someone has suggested Zenzedi (tablet, not capsule). It is a generic-simply named. Anyone have any experience with it? Anyone have a similar experience with Teva or Aurobindo? Either the inactive ingredients are sufficiently different to cause problems for me, or they don't include the same dosage of the active ingredient. Anyone know which? Dexedrine itself has made a huge difference in my life."""
vyvanse,For ADHD,"For ADHD""I have ADHD, Bipolar Depression, Opioid Side Effects. First, do not pay attention to negative reviews about Vyvanse on here. I will tell you now that I would not be able to function without Vyvanse 70 mg QAM being on board. It gives me smooth sustained focus, a mental state of peace, relief from depression, potentiation of opioid narcotics (thus needing less opioids overall), drive, ability to sit still, work a great job, have meaningful conversations, have good relationships, take part in everyday life, work out and even sleep well. It does take a while to kick in, so I wake up in the morning like 2 hours before I need to, then take the med and go back to sleep. When I wake up, the drug is active and working. With Vyvanse, I get 10-14 hours of relief, and at the end of the day, there is a gentle comedown that doesn’t leave me an anxious wreck. In fact, Vyvanse helps with anxiety profoundly, far better than benzodiazepines, which sounds crazy, but many people report the same thing."""
vyvanse,For ADHD,"For ADHD""I'm in my 40s and have known I had ADHD for a long time but never had the desire to go on medication for it. Now with a good job, a new house, and the desire to complete an advanced degree, I felt it was finally time to have a go. My psychiatrist was more than happy to oblige and started me on 20mg. Within the first few hours, I had done the dishes, paid some (late) bills, took the dog for a nice long walk, and generally just felt calmer than I have in a long time. I am not taking this medication for weight loss, but my impulse control around food was also noticeably improved. I actually thought about what I was eating and even logged it into my WW app without a second thought. I was worried that my heart was going to be pounding out of my chest and I was going to feel like I had drunk 10 cups of coffee, but it wasn't that feeling at all. I just felt focused and calm, just like I hoped."""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""I recently stopped Adderall after attempting to quit for years. So I was skeptical about trying this, because I did not want to be disappointed. I read through the reviews and was desperate for anything. I got prescribed 60mg because that’s the dosage of Adderall I took before. A week later, and I want to cry with joy. I feel NORMAL. I’m hungry when I should be and not when I shouldn’t. I don’t care for sweets AT ALL. I don’t feel anxiety or depressed anymore. I feel genuinely happy and focus on what’s really important, etc. I feel in control. My view on my body and what it does for me has completely changed (hence the ‘I feel pretty’ movie). I know everyone reacts differently to medications, but this saved my life. I hope it continues, because I have never felt so much gratitude, peace, happiness and in control as I do now. I hope everyone who is struggling out there can read this and know you are not alone... and that there is indeed hope."""
vyvanse,For ADHD,"For ADHD""At first, while taking this medication, the side effects I experienced included increases in heart rate (which made me feel a bit lightheaded and weak) and stomach discomforts (making me less hungry throughout my day). These are things you will experience with anxiety, which is something I dealt with growing up and wasn't much of a concern for me while on the medication, but something to note for people looking to use Vyvanse for the first time. You will notice an increase in motivation! Taking this medication was more helpful than my antidepressants were in the sense that it made me feel so much more motivated to do everyday activities. If you're concerned about the effects this medication will have on your weight, know that you will have a loss in appetite and experience weight loss. Before taking Vyvanse, my weight was at 125 lbs. After a few months, I dropped to 110 lbs. When I took a break from using this medication for focus and motivation, my weight went back to 123 lbs. Thanks for reading!"""
vyvanse,For ADHD,"For ADHD""I take Vyvanse for ADHD and Binge Eating Disorder. I began taking 50 mg Vyvanse in August 2016, and currently take the same amount. Over a span of about 2 years, I lost 70 pounds and got into the best shape of my life. I had great eating habits. I was sociable and doing great. I got everything done in a timely manner. All of a sudden, it stopped working 2.5 years after I started taking it. I gained over 30 lbs in about 3.5 months. All my hard work just disappeared. I don’t know what happened, but it is devastating. I am so tired all the time, have no drive to do anything, binge eat every day, and I’m angry and irritable. It’s been like this for months. I’m a shell of myself. I suggest it for short-term use but not long-term. If anyone else experienced this, I’d love to hear about it."""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""I was 306 lb in Aug. 2019. I started taking Vyvanse to treat my ADD and binge eating. I had to start low at 10 mg and increase every 2 weeks by 10 mg. I'm now on 70 mg. This is a miracle drug. I can focus, have energy, and completely have increased my energy. I usually eat just fruits and veggies in small portions. I instantly just wanted healthy foods. This is not a weight loss pill and should only be used if you indeed have ADD or ADHD with BED. But for me, I now weigh 220 lb, so in about 6 and a half months, I'm 85 lbs down! It's actually quite remarkable!"""
vyvanse,For ADHD,"For ADHD""I struggled with manic depression, PTSD, minor bipolar, and ADHD since I was around 6 years old. Long story short, I had drug-addict parents, was kidnapped and raped at 11 years old for 3 years, got pregnant at 16, lived with friends of family until 18, and graduated at 20 years old. I have 4 wonderful kids, but my life is a constant struggle of mood swings, flashbacks, etc. My doctor gave me the 40mg dose to start, and besides a few minor side effects (higher anxiety on and off for the 1st week, lessened appetite), I have not felt this happy since my kids' births. My older kids have noticed my home is cleaner, I'm up earlier in the mornings, I can stay on one train of thought before moving on to another, and my younger kids are happy that their mother can play with them without running off to the bathroom after 10 minutes because I couldn't stop crying. No medication can change you 100% of the time. I still have some off days but far and very few between."""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""Vyvanse has been great for a near life-long binge eater. I had suffered from undiagnosed binge eating disorder (BED) as well as PTSD (stemming from sexual abuse) since I was a child. My psychiatrist suggested Vyvanse 40mg for the binge eating (also for mild adult ADHD). I figured that because this is a stimulant, I would have panic attacks; WRONG. I have energy and the desire to accomplish goals again. I no longer obsess over food. I no longer feel addicted to sweets/carbs/horrible foods I used to binge on. I no longer binge eat in general, which allows me to be in a calorie deficit and therefore LOSE WEIGHT. I have been taking this medication since 3/20 and am down 15 lbs today on 4/10. TO NO LONGER BE A PRISONER TO FOOD IS AN AMAZING, FREEING FEELING. Side effects: FREEZING COLD HANDS. :) Wishing you all peace, wellness, and a good experience with Vyvanse like I have had so far."""
vyvanse,For ADHD,"For ADHD""I'm going to start with the negatives then positives in regards to Vyvanse. When I first started taking this medication, the side effects were less than desirable! Anxiety, agitation, palpitations, unable to socialize - all horrible for day-to-day living. BUT - as my doctor told me - you have to find the dose that's right for you, and you have to let your body adjust to the medication. Well, holy moly! Once you find the right dose that works for you, it's like a whole new world! Motivation, sense of well-being, able to focus on day-to-day tasks. This has been an absolute MIRACLE and has changed my life tenfold. I encourage anyone who starts taking Vyvanse to give it a fair chance, let your body adjust, and try to find what dose works best for you. Because when you do find it, you'll be functioning on a whole new level! Cheers"""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""The important point here is that the top reviews are mostly from people just starting out on Vyvanse. I think it can be enormously helpful for both ADHD and eating issues, but because the immediate effects are often life-changing, people are devastated when, inevitably, they wear off after 18 months or so. This has done wonders for my concentration and focus but PLEASE BE CAUTIOUS if you’re just starting out and the pounds are dropping off, you no longer think about food and this pill feels like the answer to all your problems. It isn’t magic, unfortunately. I’d say this is a medication that needs careful management and it’s a huge mistake to think of it as a weight loss drug. Some people find it actually makes eating issues more pronounced because when the effects wear off in the evening, you end up stuffing your face. Anyway, clearly amazing results for some, but please go into this with your eyes open :)"""
vyvanse,For ADHD,"For ADHD""I have anxiety, depression, OCD, and PTSD. Vyvanse took care of my depression, anxiety, and PTSD. My straight A GPA skyrocketed to a straight 99% in every single class. I'm in the master's program now and my life has flipped a 180. I'm a functional, happy adult."""
vyvanse,For ADHD,"For ADHD""I’ve been on Vyvanse for about 2 months now, and I absolutely love it. I was on Adderall on and off for about 8 years, and I hated taking it. It helped immensely with my ADHD, but not without side effects. I also had to take about 3 increasing doses a day to keep the effect going. I switched to 70 mg of Vyvanse once a day, and it lasts all day long. The side effects are very minimal, and it doesn’t affect my appetite or social skills. There is no high and no crash. Adderall made me very aware that I was on medication, whereas Vyvanse is much less intense and has a very smooth feeling."""
vyvanse,For ADHD,"For ADHD""I have read every single review on here and all I have to say is this: no medication is going to magically solve all your problems, period! For it to work, you also have to do the work: #1. Eat small meals/snacks throughout the day to avoid crashes - take a tablet in the morning and know when your crash happens, eat a meal an hour before that. #2. Incorporate exercise for 30 minutes daily, walk, weight lift, whatever you choose, but you'll soon see a huge difference. #3. Try to take it as early as possible if you need to be productive during the day, or as late as noon if you need to be productive in the evenings. #4. Get off electronics/TV an hour before bed, no phones in bed. #5. It will make you feel amazing for the first 2-3 days, then low for another 4-6 days. Keep taking it and you'll see improvements. I'm on 30 mg and love it, but it took days before I felt great. Dry mouth is solved by drinking water, nausea by eating throughout the day, and headaches, pop a pill until you find balance."""
vyvanse,For ADHD,"For ADHD""My (unprofessional) advice is to take positive reviews from people who have taken this drug for a short time with a very large grain of salt.  Vyvanse is basically a legal amphetamine and the body takes time to react to it and eventually builds tolerance to it.  The ""Vyvyanse Crash"" is real, in  my experience, as many others have observed.  This often leads to patients continually upping their dosages.  As for ADD and ADHD, it is interesting that both have become epidemics in the U.S., but not in Europe.  I believe this is because in the US of the massive profitability pharmaceutical experience in developing new drugs for every affliction.  That is just my opinion.  Regular exercise and diet are natural ways to address depression, ADD, ADHD and other conditions.  Common sense, but the pharma companies can't profit from it.  Everyone's physiology is different, so give Vyvance a try.  I hope it helps you."""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""After taking Adderall (which got rid of my appetite), I developed an awful binge/restrict eating cycle and had to stop taking it, but the BED stayed. I gained 100 lb in a year and finally decided to try Vyvanse to curb the habit. I don’t think I’ll ever look back. I don’t get the jitters, nausea, and crashes that I did before, so don’t necessarily let negative experiences with stimulants deter you. I can still eat, but I can’t binge at all. Even if I am very stressed or bored and I emotionally feel like I want a binge, it’s almost like Vyvanse is blocking my consciousness from entering that state. With active habits and healthy eating, I have lost all that weight in just under half a year. I feel like I finally have control over my mind and my body, and nothing has felt so liberating. Note: if you have high BP or are very prone to anxiety, this may not be your favorite. I am very anxious and find that at times it exacerbates my anxiety, but I stay at a low dose (20 mg) to mitigate that."""
vyvanse,For ADHD,"For ADHD""This drug ruins lives. It causes moodiness, angry outbursts, and paranoia. Unfortunately, due to the nature of the beast, the individuals don't see themselves as moody, unhappy, or angry. Despite the claims, it is not non-addictive and it does cause addiction in some individuals. 

I've seen it in kids and adults. If you are using it for your kids, I don't judge you (because medication can be life changing and necessary for functioning), just monitor emotional/social side effects. I hope it works well for some people, but I've seen it cause so much turmoil."""
vyvanse,For ADHD,"For ADHD""Since I can remember, I have always had trouble concentrating or keeping a straight thought in my head. Grades were always so-so 'cause you could forget trying to sit down and read a book or study. Out like a light, zzzzzz. Fast forward to turning 40, and I start traveling for work. By 2PM every day, it's like someone pulled the plug on me, and I'm running in quicksand. Literally feels like Vaseline over your eyes. Finally went to the doctor and said something has to give. He started me on 30MG. It was a complete game-changer. Felt like I had a turbo installed. Brain worked like never before. Computer work, no problem. Read a book all day. Best part, it didn't interrupt my sleep. We tried various other ADHD medicines, and I got the anxiety and buzzing effects from Ritalin and Adderall. This was a life-changer for me."""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""Overall, I have only been on Vyvanse for about a month now but it is something sent from the heavens. Within the past year, I had gained close to 80 pounds with my diagnosed BED, and after starting Vyvanse, everything has changed. Not only am I not eating NEARLY as much as I used to, but I also don't snack, and I eat small portions. I am so much happier, and the weight is just shedding off. I cannot stress enough that if you suffer from Binge Eating Disorder, whether it is severe or not, Vyvanse can definitely turn you in the right direction, and even prevent your BED from getting any worse than what it already is. 100% recommend this!"""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""I have suffered with BED as long as I can remember. At 43 years old, I had no faith whatsoever that Vyvanse could help me. On day 1, my obsession with food just stopped! Food was always on my mind. I ate until I couldn't breathe, and as I was eating, I was thinking about what I would eat next. I was amazed that this medication was able to change the thoughts in my head! I have only been using it for a little over a month, but so far I have not noticed any side effects and I feel like I have my life back."""
vyvanse,For ADHD,"For ADHD""I've had issues trying to retain information and understanding test questions. There were days where I felt very tired and depressed to where I couldn't wake up, though after forcing myself to get out of bed, I would notice my depression would get worse which made my attention span shorter. But after several years, I decided to enter nursing school. Right off the bat, my fundamentals teacher told me that I was struggling to pay attention and that I seemed tired. She advised me to go see a different psychiatrist. I did take her advice and went to a different psychiatrist. He believed I had borderline ADD non-hyperactive, and he prescribed me Vyvanse. After 3 months of adjusting, I experienced the willingness to participate in more conversations and wanting to engage in certain school activities, which made me happier and more energized."""
vyvanse,For ADHD,"For ADHD""I’ve been on Vyvanse for about two months now and the experience has been wonderful. I should say one morning, I had just gotten out of my driveway when I remembered I had forgotten to take it. By then, it was nearly 7 am, so there was a definite notice when the medicine started to work that day. Usually I take it around 5:30 am, so by the time I get to work, it’s working well. I’m well-focused throughout the day, less anxious, I don’t fidget as much, and less agitated. The same cannot be said for Adderall. If I had to say one negative thing about Vyvanse, it is that my engine is still revving when I’m ready to wind down for the day, so it takes me a few hours to wind down. I have a great insurance plan, but before the prior authorization kicked in, the cost was well over $400. With the coupon, well over $200, once the prior authorization kicked in with my insurance, it was $30. So, I feel very lucky. I wish the best for all of you seeking help for ADD or ADHD. Give Vyvanse a try, great drug."""
vyvanse,For ADHD,"For ADHD""As a 44-year-old male, who recently went for treatment of this problem. I went for almost 43 with always knowing that something was missing. Being an overachiever, I made every attempt to complete everything but never really completed anything. This drug has changed that. It allows me to focus on the task that I have in front of me and complete it, which has been a breath of fresh air for my job, my marriage, and my kids."""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""Taking Vyvanse for Binge Eating Disorder. Struggled my entire life with food. Weight has gone up and down countless times depending on if I'm in my healthy mode or my bingeing mode. Started Vyvanse 6 months ago and didn't think it worked at first, so stopped. Tried it again and this time it clicked. I can feel when my body is satiated AND am able to stop eating. I can go an entire day and not think about food, which is a miracle. I think this must be how it feels for 'normal' people."""
vyvanse,For ADHD,"For ADHD""I wasn't a hyperactive kid. I have a high IQ (not bragging - just got genetically lucky there), so no one ever thought I had ADD, including me. However, looking back, I never could get homework done on time. My backpack, school binder, and bedroom were always a mess. As an adult, I learned many organizational skills, but continued to struggle terribly with lack of motivation, focus, and enjoyment in life, despite living in abundant material comfort. When I started taking 30mg of this a day at my doctor's urging, it was as if a bright light flooded what had previously only been utter darkness in my brain for 30 years. There's no stimulant to this medicine. It's simply a means to reaching a more positive mindset that I thought I was barred from forever."""
vyvanse,For ADHD,"For ADHD""My son, who is nine, was just started on Vyvanse for ADD. He was not hyperactive, just couldn't focus. We struggled with it from preschool to third grade. Held him back in first grade, which helped a little. Then third grade almost killed him. Medications were my last resort. Scared me to death to put him on medicines, but it made a 100% difference. The teacher said it was like a fog lifted. I'm like, wow. Decreased appetite is the only side effect, but not bad."""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""I take Vyvanse for ADHD and Binge Eating Disorder. I am a recovered drug/alcohol addict (3.5 years) and that 'urge' moved to food. I am SO happy with Vyvanse, and think I'm finally ready to get off my Suboxone soon. This is the closest to 'normal' I have ever felt."""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""I'm in my early 50s & struggled with BED for years. During a divorce, I gained 50 lbs in a year. I was prescribed a dose of 20 mg Vyvanse which didn't help much, then 30 mg, ultimately 50 mg. If I took it too early, it wore off. I'd crash or cravings came roaring back at night (my worst time). Take it too late, I'm wired and unable to sleep. It is trial and error to find the right dose AND right timing. For me, it's 9-10 AM at 40 mg. I don't take it every day. I go without it for weeks, and if I have a binge cycle - not one bad day, but a few in a row - I go back on for a few days until I get my eating under control. Side effects - moving my tongue at higher doses. I drink a lot of water, and it does 'stimulate' my GI tract. My provider said drinking OJ or grapefruit juice will flush from your system more quickly if you can't sleep. It's a tool to help manage BED, but you still need to do the behavioral modifications. I hope this is helpful."""
vyvanse,For ADHD,"For ADHD""I am 60 years old and a career woman who has always struggled with completing tasks despite working long hours. I had recently succumbed to depression and loss of self-esteem because I was feeling I was no longer capable of performing my job because of age. I suffered this feeling most of my life, been in therapy and was usually prescribed antidepressants or SSRI inhibitors to treat my symptoms but never the cause of my symptoms. I did not even know adults could suffer from ADD. FINALLY, a therapist took the time to treat the cause of my lifelong struggle instead of merely sedating me. MY LIFE HAS CHANGED!! MY JOB PERFORMANCE AND PERSONAL LIFE HAS IMPROVED. I ACTUALLY ACCOMPLISH THINGS. Why so late in life?"""
vyvanse,For ADHD,"For ADHD""My whole entire school career, I would pay attention to the teacher, listen, and listen, and just didn’t get it like the other kids did. I wished every day that I could just be like all the normal kids and somehow be able to do my school work and pass tests. That was until 7th grade when I was prescribed Vyvanse 70mg once daily in the morning. IMMEDIATELY after that, I started passing EVERY class with A’s and B’s (prior to being held back once in 2nd grade and every other grade after that getting the lowest possible grades, almost failing every time). By 8th grade, the school put me in honors classes. In 9th grade, after 4 or 3 whatever years of taking Vyvanse, I joined my school's NJROTC program and joined drill teams. Things I would have NEVER been able to accomplish without the Vyvanse treating my ADHD. I recommend this medication highly. Not every medication works for everyone, but this one works PERFECTLY for me."""
vyvanse,For ADHD,"For ADHD""I have been on ADD meds off and on for about 10 years. I'm 33, and before Vyvanse, I had tried Concerta and Adderall. While the other two were okay, they did not benefit me nearly as much as Vyvanse. In one semester, I went from making a 50 on a College Algebra test to making a 100% on the comprehensive final. My professor said he had never seen anything like it, someone going from a 50 to 100. For the first time in my life, I remembered to pay bills on time, I don't forget about the clothes in the washer for days, or forget to turn off the stove. I feel so much more accomplished!"""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""I have ADD and binge eating disorder (BED). I have had both my entire life. I just thought my BED was normal. However, food is my drug. I'm addicted to it. So for years, I went through cycles of bingeing and restricting. I would seek out certain foods like a drug addict seeks drugs and not feel calm or normal until I ate that thing I was obsessing about. I've been on every diet, every single one, went to Overeaters Anonymous (OA), I've done it all. I took Adderall for years for ADD but never experienced any weight loss, and it never addressed my food issues. I have massive food issues. I started reading about food addiction and came across this drug. It has been a miracle for me. I feel like a normal person. I haven't obsessed about food or binged in over two months. It's saving my life."""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""I started on Vyvanse for BED in Oct. 2018. It gave me lots of energy & loss of appetite & increased my libido! Started on 30 mg & now increased to 70 mg. It's now July 2019 & still on it & was weighing 177 before I started & now weigh 130. Went from size 10 to size 4. I know my dr. will be taking me off of it when I run out. Just hoping my appetite doesn't come back."""
vyvanse,For ADHD,"For ADHD""I have been on this medication for years. I was terrified to take it at first because I was worried it would make my anxiety worse. Oh, was I wrong! This medication actually calmed me. I have been on diazepam for years. I don’t need my morning one as much now. I’m on 60 mg Vyvanse. This medication gave me my life back. Like a light switched on. Boom, I was back. I was scared I’d always be depressed. Now my thoughts are clear. It was like a bunch of papers tossed on the floor. Now they’re organized. Don’t listen to the bad reviews. This medication has the least side effects for ADHD."""
vyvanse,For ADHD,"For ADHD""I am a 50-year-old woman with ADHD in addition to mild OCD. I was prescribed Vyvanse for focus and motivation at a high-stress job. This drug was amazing at first; I felt calm, focused, confident, and organized for the first time in my life. I take 60 mg at 7 am, and it wore off about 4. Six months later, it is still helpful with motivation and confidence. That said, I now get too focused on details, and by evening, I am anxious, irritable, and don’t want to do anything. I have a hard time waking up. I tried on the weekend to not take it and had terrible depression, negative, and crying. I ended up taking it to function. It has started causing anxiety, I’m too talkative, and procrastinate tasks I dislike. I am not very social after work. Without it, I am emotional and want to sleep all day. I tried 5 mg Adderall IR in the late afternoon, but that caused me to stay up late and could barely get up. It was so helpful at first, but now I’m worried and am trying to wean off."""
vyvanse,For ADHD,"For ADHD""This drug starts off wonderfully in the first 2-3 years. Then you start building tolerance and side effects start kicking in. In the first 2-3 years, I was able to almost do anything, achieve a lot of things, and organize my day better. The reason I wouldn’t recommend this drug is that it gives you a form of illusion, the first few years, it works great, then you become so dependent that you cannot do anything without it. You start developing side effects like irritability, anger, paranoia, mania, and aggressiveness. I have been using this drug for 7 years. Due to the nature of the best, the side effects will not hit you out of the sudden, and you will not recognize yourself in the mirror after 7 years of usage. I think once you start down this road, you can never stop, the only solution is probably switching between different generics like Adderall IR and XR to trick the body into not developing a tolerance because of the slightly different ingredients. I stopped this drug for over 4 years now."""
vyvanse,For ADHD,"For ADHD""WARNING: Majority of the positive reviews for this drug are from people that are new to Vyvanse and the problem is that this drug works wonders at the start, but benefits quickly start to diminish and side effects start to get worse. I took Vyvanse for two years and at first, it worked great for ADD. However, after taking it consistently for a few months, I started experiencing anxiety, depression, aggressiveness, negative emotions, insomnia, and isolation... things I never experienced before in my life. You become very dependant on it because if you stop, you feel 100x worse than before you started taking it, but the longer you take it, the higher dosage you need to get the same effect. Eventually, it stops working and you just need it to get out of bed."""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""I have been struggling with BED (binge eating disorder) for the past 5 years. I am 21. I have tried so many different things. I've tried therapy, diets, and self-help books. Nothing had worked long-term. Vyvanse has given me my life back. I went from sitting in front of the TV all night and devouring very large amounts of food after work, and all day on weekends, to meditating, practicing yoga, going on runs, getting back into BMX-ing, and starting to bike to work. My whole life has completely turned 180 degrees. These pills have given me a chance to deal with my problems and make better choices. I do not plan on staying on the medication because I don't want to be dependent. My doctor even said the prescription won't be permanent, and we'll slowly be weaned off of them. I highly recommend Vyvanse for BED, but I also strongly encourage doing therapy along with it. There are reasons people like us have this disorder. We need to address and learn to deal with those reasons."""
vyvanse,For Binge Eating Disorder,"For Binge Eating Disorder""I have been Vyvanse for binge eating since April of 2018. I can’t tell you what a godsend it has become. I have completely stopped binge eating and have lost 70 lbs. I will say the first 3 weeks of being on the medication were tough as I was nauseous and couldn’t eat much except saltines, but push through it! Once it was in my system, I was able to eat healthy portions. You have to get through the first 3 weeks and don’t come off it! I feel like I have my life back since taking Vyvanse. I had gained a good 120 lbs over the course of two years going through a depression. I did not realize that binge eating is a medical condition until I broke down at my doctor's last March. Vyvanse is the best thing to come out on the market!"""
vyvanse,For ADHD,"For ADHD""I was on Adderall for about 10 years. Then doctor switched me to Vyvanse because the side effects were apparently less. Spent roughly 7 years on Vyvanse. The med works in the matter because it's a stimulant, but the side effects make your life much worse. I began isolating, and began experiencing bi polar behaviors. I would drink alcohol to the point where I passed out because I couldn't sleep otherwise, and eventually became an opiate addict because it would actually take the edge off. I know that is not probably a very common result but it is not unheard of. I felt like I was not in control of myself. Heart rate and blood pressure goes up, weight goes down. Do not put children on this medicine. Finally I stopped all ADHD meds when I got clean, and actually learned how to USE MY ADHD TO MY ADVANTAGE. 

I have a daughter. I am sure someone will want to diagnose her as ADHD at some point but I will never ever let my children be put on stimulants."""
