drug,side_effect,comment,score
qelbree,weight decreased,Nice!! I'm on 200mg also actually!,7.103651225566864
lntuniv,drug ineffective,People suck,7.215517580509186
lntuniv,drug ineffective,It’s awful,7.195330500602722
lntuniv,drug ineffective,Or depression,7.183540999889374
lntuniv,drug ineffective,That's insanity,7.177880525588989
lntuniv,drug ineffective,20$ a pill maybe....,7.16104531288147
lntuniv,drug ineffective,Cool thanks :),7.118267178535461
lntuniv,drug ineffective,Seriously!,7.08583664894104
lntuniv,drug ineffective,Thanks :),7.040066599845886
lntuniv,drug ineffective,Adverse drug reactions too.,7.036041557788849
lntuniv,drug ineffective,A day's supply maybe.,7.030728757381439
lntuniv,nausea,Thanks :),7.835605084896088
lntuniv,nausea,Seriously!,7.698924005031586
lntuniv,nausea,THIS,7.545210659503937
lntuniv,nausea,This.,7.545210659503937
lntuniv,nausea,Yes.,7.499558091163635
lntuniv,nausea,Yes!,7.499558091163635
lntuniv,nausea,Or depression,7.4042744636535645
lntuniv,nausea,ER,7.398308157920837
lntuniv,nausea,People suck,7.3856348395347595
lntuniv,nausea,Exactly.,7.3673431277275085
lntuniv,fatigue,Thanks :),7.638986945152283
lntuniv,fatigue,Seriously!,7.496694445610046
lntuniv,fatigue,THIS,7.3796364068984985
lntuniv,fatigue,This.,7.3796364068984985
lntuniv,fatigue,People suck,7.253006100654602
lntuniv,fatigue,Yes.,7.251259863376617
lntuniv,fatigue,Yes!,7.251259863376617
lntuniv,fatigue,Or depression,7.251083493232727
lntuniv,fatigue,Cool thanks :),7.251054286956787
lntuniv,fatigue,ER,7.248572409152985
lntuniv,somnolence,Adverse drug reactions too.,6.873666822910309
lntuniv,somnolence,Impulsivity going brrrrr lol,6.8736045360565186
lntuniv,somnolence,Since TikTok lowkey,6.855713188648224
lntuniv,somnolence,Sounds like addiction ngl,6.82522851228714
lntuniv,somnolence,TikTok is a plague,6.8086764216423035
lntuniv,somnolence,Nicotine is a stimulant,6.764858245849609
lntuniv,somnolence,That's insanity,6.758938372135162
lntuniv,somnolence,Guanfacine for adults??,6.737485229969025
lntuniv,somnolence,It’s not a spectrum. Check the DSM.,6.730253517627716
lntuniv,somnolence,It’s under diagnosed for women though.,6.727753162384033
lntuniv,headache,Thanks :),7.968395531177521
lntuniv,headache,Seriously!,7.774887025356293
lntuniv,headache,THIS,7.587175071239471
lntuniv,headache,This.,7.587175071239471
lntuniv,headache,Exactly.,7.5549508929252625
lntuniv,headache,ER,7.528881192207336
lntuniv,headache,Yes.,7.45041024684906
lntuniv,headache,Yes!,7.45041024684906
lntuniv,headache,Cool thanks :),7.441836655139923
lntuniv,headache,Updated!,7.439849138259888
lntuniv,vomiting,People suck,7.489661633968353
lntuniv,vomiting,It’s awful,7.425917208194733
lntuniv,vomiting,That's insanity,7.366598188877106
lntuniv,vomiting,Or depression,7.3618438839912415
lntuniv,vomiting,20$ a pill maybe....,7.350602447986603
lntuniv,vomiting,Cool thanks :),7.348271489143372
lntuniv,vomiting,Seriously!,7.290128707885742
lntuniv,vomiting,It sucks,7.271197438240051
lntuniv,vomiting,Thanks :),7.26492178440094
lntuniv,vomiting,A day's supply maybe.,7.2373326420784
lntuniv,insomnia,Or depression,7.088667631149292
lntuniv,insomnia,Adverse drug reactions too.,7.0425732135772705
lntuniv,insomnia,That's insanity,7.017711639404297
lntuniv,insomnia,20$ a pill maybe....,6.998552680015564
lntuniv,insomnia,Sounds like addiction ngl,6.940654635429382
lntuniv,insomnia,It’s awful,6.883368790149689
lntuniv,insomnia,TikTok is a plague,6.878564178943634
lntuniv,insomnia,what is nibling?,6.87430202960968
lntuniv,insomnia,Since TikTok lowkey,6.861356496810913
lntuniv,insomnia,People suck,6.854932725429535
lntuniv,dizziness,Adverse drug reactions too.,7.207600235939026
lntuniv,dizziness,Or depression,7.076540291309357
lntuniv,dizziness,20$ a pill maybe....,6.99364560842514
lntuniv,dizziness,TikTok is a plague,6.948935091495514
lntuniv,dizziness,Nicotine is a stimulant,6.942377865314484
lntuniv,dizziness,Sounds like addiction ngl,6.936983585357666
lntuniv,dizziness,"do you struggle with hyperactivity? if so, does it help with that?",6.930363059043884
lntuniv,dizziness,It’s under diagnosed for women though.,6.901417911052704
lntuniv,dizziness,Your aunt is horrible,6.900567293167114
lntuniv,dizziness,Maybe it's anxiety. Maybe both. Maybe the medication is exasperating your anxiety.,6.90011590719223
lntuniv,abnormal,Thanks :),7.805992066860199
lntuniv,abnormal,Seriously!,7.682877004146576
lntuniv,abnormal,Exactly.,7.497227251529694
lntuniv,abnormal,THIS,7.486100077629089
lntuniv,abnormal,This.,7.486100077629089
lntuniv,abnormal,ER,7.431391000747681
lntuniv,abnormal,Cool thanks :),7.369513094425201
lntuniv,abnormal,Both 😭,7.357927203178406
lntuniv,abnormal,People suck,7.3566694259643555
lntuniv,abnormal,It’s awful,7.3460352420806885
lntuniv,suicidal ideation,Adverse drug reactions too.,6.987722039222717
lntuniv,suicidal ideation,Or depression,6.953189790248871
lntuniv,suicidal ideation,That's insanity,6.91994434595108
lntuniv,suicidal ideation,20$ a pill maybe....,6.856187522411346
lntuniv,suicidal ideation,TikTok is a plague,6.809532344341278
lntuniv,suicidal ideation,Sounds like addiction ngl,6.774018704891205
lntuniv,suicidal ideation,Since TikTok lowkey,6.766542673110962
lntuniv,suicidal ideation,Nicotine is a stimulant,6.759176850318909
lntuniv,suicidal ideation,It’s under diagnosed for women though.,6.746994614601135
lntuniv,suicidal ideation,Abt 1-2  maths,6.746853888034821
lntuniv,depression,Thanks :),7.694876134395599
lntuniv,depression,Or depression,7.654402315616608
lntuniv,depression,Seriously!,7.6462149024009705
lntuniv,depression,THIS,7.454754650592804
lntuniv,depression,This.,7.454754650592804
lntuniv,depression,Yes.,7.406931757926941
lntuniv,depression,Yes!,7.406931757926941
lntuniv,depression,People suck,7.348512947559357
lntuniv,depression,It’s awful,7.304703712463379
lntuniv,depression,Cool thanks :),7.297574579715729
lntuniv,anxiety,Thanks :),7.924242198467255
lntuniv,anxiety,Seriously!,7.760776042938232
lntuniv,anxiety,THIS,7.606449902057648
lntuniv,anxiety,This.,7.606449902057648
lntuniv,anxiety,Yes.,7.555988669395447
lntuniv,anxiety,Yes!,7.555988669395447
lntuniv,anxiety,ER,7.4614598751068115
lntuniv,anxiety,People suck,7.44746321439743
lntuniv,anxiety,Exactly.,7.446515679359436
lntuniv,anxiety,Or depression,7.445671200752258
lntuniv,aggression,Thanks :),7.900717079639435
lntuniv,aggression,Seriously!,7.758949637413025
lntuniv,aggression,THIS,7.571599006652832
lntuniv,aggression,This.,7.571599006652832
lntuniv,aggression,Exactly.,7.4715922474861145
lntuniv,aggression,Yes.,7.462938368320465
lntuniv,aggression,Yes!,7.462938368320465
lntuniv,aggression,ER,7.446164429187775
lntuniv,aggression,People suck,7.404184579849243
lntuniv,aggression,Or depression,7.399258077144623
lntuniv,abnormal behaviour,Or depression,7.377999544143677
lntuniv,abnormal behaviour,People suck,7.366421580314636
lntuniv,abnormal behaviour,It’s awful,7.290341436862946
lntuniv,abnormal behaviour,That's insanity,7.284178137779236
lntuniv,abnormal behaviour,20$ a pill maybe....,7.258495032787323
lntuniv,abnormal behaviour,Cool thanks :),7.210861086845398
lntuniv,abnormal behaviour,Adverse drug reactions too.,7.1815338134765625
lntuniv,abnormal behaviour,Seriously!,7.149403154850006
lntuniv,abnormal behaviour,A day's supply maybe.,7.103746473789215
lntuniv,abnormal behaviour,It sucks,7.095981419086456
lntuniv,abdominal pain,Or depression,7.307728826999664
lntuniv,abdominal pain,Adverse drug reactions too.,7.25576651096344
lntuniv,abdominal pain,People suck,7.248587012290955
lntuniv,abdominal pain,20$ a pill maybe....,7.230588316917419
lntuniv,abdominal pain,It’s awful,7.179216265678406
lntuniv,abdominal pain,That's insanity,7.165384352207184
lntuniv,abdominal pain,A day's supply maybe.,7.099478840827942
lntuniv,abdominal pain,Since TikTok lowkey,7.09646463394165
lntuniv,abdominal pain,Cool thanks :),7.087344408035278
lntuniv,abdominal pain,Sounds like addiction ngl,7.032379508018494
lntuniv,decreased appetite,Or depression,7.342410147190094
lntuniv,decreased appetite,People suck,7.298778474330902
lntuniv,decreased appetite,20$ a pill maybe....,7.233236372470856
lntuniv,decreased appetite,Adverse drug reactions too.,7.208989679813385
lntuniv,decreased appetite,It’s awful,7.191612601280212
lntuniv,decreased appetite,That's insanity,7.155281603336334
lntuniv,decreased appetite,Cool thanks :),7.132270693778992
lntuniv,decreased appetite,A day's supply maybe.,7.122340559959412
lntuniv,decreased appetite,Since TikTok lowkey,7.098077714443207
lntuniv,decreased appetite,Sounds like addiction ngl,7.049840331077576
lntuniv,disturbance in attention,Or depression,7.320348262786865
lntuniv,disturbance in attention,That's insanity,7.206147074699402
lntuniv,disturbance in attention,People suck,7.182285249233246
lntuniv,disturbance in attention,It’s awful,7.14713442325592
lntuniv,disturbance in attention,20$ a pill maybe....,7.091735661029816
lntuniv,disturbance in attention,Cool thanks :),7.052206575870514
lntuniv,disturbance in attention,Adverse drug reactions too.,7.048704147338867
lntuniv,disturbance in attention,A day's supply maybe.,7.022138714790344
lntuniv,disturbance in attention,Seriously!,6.983949780464172
lntuniv,disturbance in attention,Since TikTok lowkey,6.977820038795471
lntuniv,irritability,Nicotine is a stimulant,6.9894238114356995
lntuniv,irritability,Adverse drug reactions too.,6.97478723526001
lntuniv,irritability,Impulsivity going brrrrr lol,6.939696669578552
lntuniv,irritability,"do you struggle with hyperactivity? if so, does it help with that?",6.935918509960175
lntuniv,irritability,Any other side effects other than insomnia?,6.908222436904907
lntuniv,irritability,TikTok is a plague,6.886775493621826
lntuniv,irritability,Maybe it's anxiety. Maybe both. Maybe the medication is exasperating your anxiety.,6.862956941127777
lntuniv,irritability,Sounds like addiction ngl,6.846023082733154
lntuniv,irritability,Did you experience any side effects with the Vyvanse?,6.822148561477661
lntuniv,irritability,Are you inattentive type or Libra?,6.817396283149719
lntuniv,hypotension,Adverse drug reactions too.,6.93092405796051
lntuniv,hypotension,Nicotine is a stimulant,6.84099942445755
lntuniv,hypotension,"do you struggle with hyperactivity? if so, does it help with that?",6.767978012561798
lntuniv,hypotension,TikTok is a plague,6.755349099636078
lntuniv,hypotension,Since TikTok lowkey,6.750212907791138
lntuniv,hypotension,Maybe it's anxiety. Maybe both. Maybe the medication is exasperating your anxiety.,6.710324347019196
lntuniv,hypotension,It’s under diagnosed for women though.,6.702530920505524
lntuniv,hypotension,Did you experience any side effects with the Vyvanse?,6.677601218223572
lntuniv,hypotension,Impulsivity going brrrrr lol,6.67460834980011
lntuniv,hypotension,Mmmk bud,6.669680297374725
lntuniv,bradycardia,Since TikTok lowkey,6.933314740657806
lntuniv,bradycardia,Adverse drug reactions too.,6.895741701126099
lntuniv,bradycardia,Impulsivity going brrrrr lol,6.871132850646973
lntuniv,bradycardia,Sounds like addiction ngl,6.857570648193359
lntuniv,bradycardia,TikTok is a plague,6.852552533149719
lntuniv,bradycardia,Nicotine is a stimulant,6.813932418823242
lntuniv,bradycardia,Mmmk bud,6.7970980405807495
lntuniv,bradycardia,It’s under diagnosed for women though.,6.788984715938568
lntuniv,bradycardia,There's hype? Lol since when,6.788837730884552
lntuniv,bradycardia,Guanfacine for adults??,6.7887824177742
lntuniv,no adverse event,Adverse drug reactions too.,0.8670789003372192
lntuniv,no adverse event,Any other side effects other than insomnia?,0.8091455101966858
lntuniv,no adverse event,Did you experience any side effects with the Vyvanse?,0.7998554706573486
lntuniv,no adverse event,Or depression,0.7735402584075928
lntuniv,no adverse event,"20 for the script? No homie, $20 for 20mg. 🤣",0.7632904052734375
lntuniv,no adverse event,Lol it's in the comment,0.7521290183067322
lntuniv,no adverse event,Do guanfacine side effects ever go away?,0.7489636540412903
lntuniv,no adverse event,True true good point,0.7477623224258423
lntuniv,no adverse event,You got lucky. Say no next time.,0.7467089891433716
lntuniv,no adverse event,Any luck with some changes or sticking to the Guanfacine?,0.7436140775680542
lntuniv,electrocardiogram qt prolonged,Since TikTok lowkey,7.134409487247467
lntuniv,electrocardiogram qt prolonged,Mmmk bud,7.113309383392334
lntuniv,electrocardiogram qt prolonged,Sounds like addiction ngl,7.042795300483704
lntuniv,electrocardiogram qt prolonged,"20 for the script? No homie, $20 for 20mg. 🤣",7.031005144119263
lntuniv,electrocardiogram qt prolonged,There's hype? Lol since when,6.999293148517609
lntuniv,electrocardiogram qt prolonged,TikTok is a plague,6.994187414646149
lntuniv,electrocardiogram qt prolonged,Adverse drug reactions too.,6.989575088024139
lntuniv,electrocardiogram qt prolonged,A day's supply maybe.,6.975899934768677
lntuniv,electrocardiogram qt prolonged,Abt 1-2  maths,6.956639409065247
lntuniv,electrocardiogram qt prolonged,I would lol,6.954460024833679
lntuniv,toxicity to various agents,Adverse drug reactions too.,7.053773760795593
lntuniv,toxicity to various agents,That's insanity,7.014299929141998
lntuniv,toxicity to various agents,Since TikTok lowkey,6.954069972038269
lntuniv,toxicity to various agents,Or depression,6.906553685665131
lntuniv,toxicity to various agents,20$ a pill maybe....,6.906229078769684
lntuniv,toxicity to various agents,Sounds like addiction ngl,6.870152711868286
lntuniv,toxicity to various agents,A day's supply maybe.,6.867344319820404
lntuniv,toxicity to various agents,It’s awful,6.861262738704681
lntuniv,toxicity to various agents,TikTok is a plague,6.854251801967621
lntuniv,toxicity to various agents,Guanfacine for adults??,6.844244003295898
lntuniv,agitation,Thanks :),8.249180734157562
lntuniv,agitation,Seriously!,8.052503287792206
lntuniv,agitation,Exactly.,7.886718034744263
lntuniv,agitation,THIS,7.859963119029999
lntuniv,agitation,This.,7.859963119029999
lntuniv,agitation,ER,7.765372455120087
lntuniv,agitation,Both 😭,7.67394495010376
lntuniv,agitation,People suck,7.667024791240692
lntuniv,agitation,Cool thanks :),7.6455237865448
lntuniv,agitation,It’s awful,7.637459754943848
lntuniv,pain,Thanks :),7.710736036300659
lntuniv,pain,Seriously!,7.536156594753265
lntuniv,pain,THIS,7.403381586074829
lntuniv,pain,This.,7.403381586074829
lntuniv,pain,Yes.,7.3740832805633545
lntuniv,pain,Yes!,7.3740832805633545
lntuniv,pain,Or depression,7.252512335777283
lntuniv,pain,ER,7.250226020812988
lntuniv,pain,People suck,7.248549699783325
lntuniv,pain,Exactly.,7.2354079484939575
lntuniv,hypertension,Adverse drug reactions too.,7.116319060325623
lntuniv,hypertension,Or depression,6.918382883071899
lntuniv,hypertension,20$ a pill maybe....,6.844322502613068
lntuniv,hypertension,That's insanity,6.830557763576508
lntuniv,hypertension,It’s under diagnosed for women though.,6.822553992271423
lntuniv,hypertension,Nicotine is a stimulant,6.818888187408447
lntuniv,hypertension,Since TikTok lowkey,6.815977454185486
lntuniv,hypertension,TikTok is a plague,6.814049661159515
lntuniv,hypertension,Guanfacine for adults??,6.806594669818878
lntuniv,hypertension,"do you struggle with hyperactivity? if so, does it help with that?",6.763495624065399
lntuniv,dyspnoea,Adverse drug reactions too.,6.91933137178421
lntuniv,dyspnoea,Impulsivity going brrrrr lol,6.843441545963287
lntuniv,dyspnoea,Nicotine is a stimulant,6.821363091468811
lntuniv,dyspnoea,"do you struggle with hyperactivity? if so, does it help with that?",6.806973993778229
lntuniv,dyspnoea,Any other side effects other than insomnia?,6.806106686592102
lntuniv,dyspnoea,TikTok is a plague,6.757184028625488
lntuniv,dyspnoea,It’s under diagnosed for women though.,6.751194655895233
lntuniv,dyspnoea, I couldn't function for work and had to stop the meds,6.749925076961517
lntuniv,dyspnoea,Sounds like addiction ngl,6.749850332736969
lntuniv,dyspnoea,Maybe it's anxiety. Maybe both. Maybe the medication is exasperating your anxiety.,6.749216556549072
lntuniv,chronic kidney disease,Adverse drug reactions too.,6.85071325302124
lntuniv,chronic kidney disease,Or depression,6.796345233917236
lntuniv,chronic kidney disease,That's insanity,6.73526269197464
lntuniv,chronic kidney disease,20$ a pill maybe....,6.673184394836426
lntuniv,chronic kidney disease,It’s awful,6.661755204200745
lntuniv,chronic kidney disease,TikTok is a plague,6.611440539360046
lntuniv,chronic kidney disease,People suck,6.610783159732819
lntuniv,chronic kidney disease,Since TikTok lowkey,6.58861517906189
lntuniv,chronic kidney disease,Guanfacine for adults??,6.577605664730072
lntuniv,chronic kidney disease,Abt 1-2  maths,6.565904438495636
lntuniv,diarrhoea,Adverse drug reactions too.,6.292367696762085
lntuniv,diarrhoea,"do you struggle with hyperactivity? if so, does it help with that?",6.2328715324401855
lntuniv,diarrhoea,Nicotine is a stimulant,6.224101960659027
lntuniv,diarrhoea,Any other side effects other than insomnia?,6.218278884887695
lntuniv,diarrhoea,"I have generalized anxiety disorder, CPTSD, and I also have ADD and Narcolepsy. I have taken adderall for 13 years.",6.175021052360535
lntuniv,diarrhoea,TikTok is a plague,6.173908293247223
lntuniv,diarrhoea, I couldn't function for work and had to stop the meds,6.170005261898041
lntuniv,diarrhoea,Maybe it's anxiety. Maybe both. Maybe the medication is exasperating your anxiety.,6.169734060764313
lntuniv,diarrhoea,Did you experience any side effects with the Vyvanse?,6.168120503425598
lntuniv,diarrhoea,Are you inattentive type or Libra?,6.133999407291412
lntuniv,renal failure,Adverse drug reactions too.,7.161452054977417
lntuniv,renal failure,Or depression,7.042298316955566
lntuniv,renal failure,That's insanity,7.005720853805542
lntuniv,renal failure,Guanfacine for adults??,6.970171570777893
lntuniv,renal failure,20$ a pill maybe....,6.964330792427063
lntuniv,renal failure,TikTok is a plague,6.942747533321381
lntuniv,renal failure,Since TikTok lowkey,6.912927210330963
lntuniv,renal failure,A day's supply maybe.,6.8785200715065
lntuniv,renal failure,It’s under diagnosed for women though.,6.872127115726471
lntuniv,renal failure,Abt 1-2  maths,6.8677064180374146
lntuniv,blood pressure increased,People suck,7.454252302646637
lntuniv,blood pressure increased,20$ a pill maybe....,7.365271627902985
lntuniv,blood pressure increased,Or depression,7.3159714341163635
lntuniv,blood pressure increased,Since TikTok lowkey,7.3079023361206055
lntuniv,blood pressure increased,It’s awful,7.278987526893616
lntuniv,blood pressure increased,A day's supply maybe.,7.271067023277283
lntuniv,blood pressure increased,Cool thanks :),7.267629623413086
lntuniv,blood pressure increased,Adverse drug reactions too.,7.24509072303772
lntuniv,blood pressure increased,That's insanity,7.222021758556366
lntuniv,blood pressure increased,Sounds like addiction ngl,7.169959187507629
lntuniv,acute kidney injury,That's insanity,7.155254900455475
lntuniv,acute kidney injury,Or depression,7.066821575164795
lntuniv,acute kidney injury,Adverse drug reactions too.,7.065405368804932
lntuniv,acute kidney injury,It’s awful,7.051531732082367
lntuniv,acute kidney injury,20$ a pill maybe....,6.965220093727112
lntuniv,acute kidney injury,Since TikTok lowkey,6.935747027397156
lntuniv,acute kidney injury,A day's supply maybe.,6.922241628170013
lntuniv,acute kidney injury,People suck,6.917784631252289
lntuniv,acute kidney injury,Abt 1-2  maths,6.912760853767395
lntuniv,acute kidney injury,Cool thanks :),6.908393204212189
lntuniv,asthenia,That's insanity,7.190023183822632
lntuniv,asthenia,Since TikTok lowkey,7.158959984779358
lntuniv,asthenia,It’s awful,7.124921917915344
lntuniv,asthenia,20$ a pill maybe....,7.116176068782806
lntuniv,asthenia,People suck,7.1079100370407104
lntuniv,asthenia,Or depression,7.10655665397644
lntuniv,asthenia,Adverse drug reactions too.,7.055134057998657
lntuniv,asthenia,Cool thanks :),7.049444377422333
lntuniv,asthenia,A day's supply maybe.,7.048178732395172
lntuniv,asthenia,Sounds like addiction ngl,7.042005240917206
lntuniv,death,Thanks :),7.912313640117645
lntuniv,death,Seriously!,7.682406842708588
lntuniv,death,THIS,7.525628983974457
lntuniv,death,This.,7.525628983974457
lntuniv,death,Cool thanks :),7.451902985572815
lntuniv,death,Exactly.,7.429775893688202
lntuniv,death,People suck,7.429019033908844
lntuniv,death,ER,7.4176594614982605
lntuniv,death,Yes.,7.357426643371582
lntuniv,death,Yes!,7.357426643371582
lntuniv,fall,Thanks :),8.130031883716583
lntuniv,fall,Seriously!,7.890135943889618
lntuniv,fall,ER,7.756299316883087
lntuniv,fall,Cool thanks :),7.721275448799133
lntuniv,fall,THIS,7.717698097229004
lntuniv,fall,This.,7.717698097229004
lntuniv,fall,Exactly.,7.692519307136536
lntuniv,fall,Updated!,7.600989580154419
lntuniv,fall,Both 😭,7.584843754768372
lntuniv,fall,People suck,7.558804750442505
lntuniv,suicide,Thanks :),7.74927294254303
lntuniv,suicide,Seriously!,7.578693509101868
lntuniv,suicide,THIS,7.404451668262482
lntuniv,suicide,This.,7.404451668262482
lntuniv,suicide,Yes.,7.368545889854431
lntuniv,suicide,Yes!,7.368545889854431
lntuniv,suicide,Exactly.,7.303574323654175
lntuniv,suicide,People suck,7.2808942794799805
lntuniv,suicide,ER,7.275261223316193
lntuniv,suicide,Or depression,7.261599123477936
lntuniv,rash,Adverse drug reactions too.,7.225151777267456
lntuniv,rash,Or depression,7.119562268257141
lntuniv,rash,20$ a pill maybe....,7.078799366950989
lntuniv,rash,That's insanity,7.056747794151306
lntuniv,rash,TikTok is a plague,7.011860251426697
lntuniv,rash,It’s awful,6.991539120674133
lntuniv,rash,Sounds like addiction ngl,6.987732768058777
lntuniv,rash,People suck,6.979566395282745
lntuniv,rash,Since TikTok lowkey,6.976960480213165
lntuniv,rash,what is nibling?,6.936135113239288
lntuniv,weight increased,People suck,7.627484142780304
lntuniv,weight increased,Cool thanks :),7.604471206665039
lntuniv,weight increased,It’s awful,7.465400397777557
lntuniv,weight increased,20$ a pill maybe....,7.458775103092194
lntuniv,weight increased,Since TikTok lowkey,7.435817539691925
lntuniv,weight increased,A day's supply maybe.,7.435062110424042
lntuniv,weight increased,Or depression,7.408867239952087
lntuniv,weight increased,Yep. Agreed.,7.404142439365387
lntuniv,weight increased,It sucks,7.334252715110779
lntuniv,weight increased,Seriously!,7.319629430770874
lntuniv,malaise,Adverse drug reactions too.,7.0623459815979
lntuniv,malaise,Or depression,6.957307040691376
lntuniv,malaise,That's insanity,6.91032862663269
lntuniv,malaise,20$ a pill maybe....,6.900019645690918
lntuniv,malaise,Sounds like addiction ngl,6.839918553829193
lntuniv,malaise,Since TikTok lowkey,6.831434488296509
lntuniv,malaise,TikTok is a plague,6.823843419551849
lntuniv,malaise,Guanfacine for adults??,6.804423928260803
lntuniv,malaise,It’s awful,6.794332444667816
lntuniv,malaise,It’s under diagnosed for women though.,6.775811493396759
lntuniv,migraine,Adverse drug reactions too.,6.909127831459045
lntuniv,migraine,Or depression,6.811970114707947
lntuniv,migraine,TikTok is a plague,6.785907983779907
lntuniv,migraine,That's insanity,6.750565767288208
lntuniv,migraine,20$ a pill maybe....,6.71594762802124
lntuniv,migraine,Sounds like addiction ngl,6.703664183616638
lntuniv,migraine,Since TikTok lowkey,6.69840931892395
lntuniv,migraine,Guanfacine for adults??,6.691963791847229
lntuniv,migraine,what is nibling?,6.660900950431824
lntuniv,migraine,It’s awful,6.6434600949287415
lntuniv,anger,Thanks :),7.9817726612091064
lntuniv,anger,Seriously!,7.794939815998077
lntuniv,anger,THIS,7.65220445394516
lntuniv,anger,This.,7.65220445394516
lntuniv,anger,Yes.,7.542277157306671
lntuniv,anger,Yes!,7.542277157306671
lntuniv,anger,ER,7.50919109582901
lntuniv,anger,Exactly.,7.491509675979614
lntuniv,anger,People suck,7.470941841602325
lntuniv,anger,Both 😭,7.430820465087891
lntuniv,withdrawal syndrome,People suck,7.458079397678375
lntuniv,withdrawal syndrome,That's insanity,7.425922691822052
lntuniv,withdrawal syndrome,Or depression,7.398677825927734
lntuniv,withdrawal syndrome,20$ a pill maybe....,7.392346799373627
lntuniv,withdrawal syndrome,Cool thanks :),7.391700744628906
lntuniv,withdrawal syndrome,It’s awful,7.389409959316254
lntuniv,withdrawal syndrome,Thanks :),7.334143400192261
lntuniv,withdrawal syndrome,It sucks,7.2566118240356445
lntuniv,withdrawal syndrome,Adverse drug reactions too.,7.25539892911911
lntuniv,withdrawal syndrome,Seriously!,7.25081992149353
lntuniv,seizure,Thanks :),7.77295857667923
lntuniv,seizure,Seriously!,7.6453933119773865
lntuniv,seizure,THIS,7.444757163524628
lntuniv,seizure,This.,7.444757163524628
lntuniv,seizure,Exactly.,7.438021540641785
lntuniv,seizure,ER,7.37172657251358
lntuniv,seizure,Both 😭,7.302049398422241
lntuniv,seizure,People suck,7.274252474308014
lntuniv,seizure,Cool thanks :),7.268112003803253
lntuniv,seizure,It’s awful,7.23905348777771
lntuniv,application site erythema,TikTok is a plague,7.010293185710907
lntuniv,application site erythema,Adverse drug reactions too.,7.006450414657593
lntuniv,application site erythema,Since TikTok lowkey,6.96995484828949
lntuniv,application site erythema,Sounds like addiction ngl,6.860311806201935
lntuniv,application site erythema,Mmmk bud,6.8474284410476685
lntuniv,application site erythema,Impulsivity going brrrrr lol,6.837460935115814
lntuniv,application site erythema,"20 for the script? No homie, $20 for 20mg. 🤣",6.819116771221161
lntuniv,application site erythema,Guanfacine for adults??,6.813522398471832
lntuniv,application site erythema,There's hype? Lol since when,6.812171757221222
lntuniv,application site erythema,""" a new star sign "" hahaha.",6.8089569211006165
lntuniv,condition aggravated,Nicotine is a stimulant,4.340438008308411
lntuniv,condition aggravated,Since TikTok lowkey,4.311888933181763
lntuniv,condition aggravated,TikTok is a plague,4.309242844581604
lntuniv,condition aggravated,A day's supply maybe.,4.256295084953308
lntuniv,condition aggravated,Impulsivity going brrrrr lol,4.242530167102814
lntuniv,condition aggravated,It’s under diagnosed for women though.,4.2367066740989685
lntuniv,condition aggravated,Wellbutrin is NOT a first line treatment for ADHD.,4.225955069065094
lntuniv,condition aggravated,Are you inattentive type or Libra?,4.2254918217659
lntuniv,condition aggravated,Thank you! Sadly they suggested to stop the guanfacine :(,4.21117627620697
lntuniv,condition aggravated,Abt 1-2  maths,4.205425381660461
lntuniv,weight decreased,People suck,7.606772065162659
lntuniv,weight decreased,Cool thanks :),7.584940195083618
lntuniv,weight decreased,It’s awful,7.445161700248718
lntuniv,weight decreased,20$ a pill maybe....,7.437876641750336
lntuniv,weight decreased,Since TikTok lowkey,7.414393126964569
lntuniv,weight decreased,A day's supply maybe.,7.414034843444824
lntuniv,weight decreased,Or depression,7.39008092880249
lntuniv,weight decreased,Yep. Agreed.,7.383225619792938
lntuniv,weight decreased,It sucks,7.315111219882965
lntuniv,weight decreased,Seriously!,7.300678253173828
clonidine,drug ineffective,Outlander! 😆,7.34845244884491
clonidine,drug ineffective,Exhaustion mostly,7.302740812301636
clonidine,drug ineffective,Breath work,7.296552360057831
clonidine,drug ineffective,Various pills.,7.24526846408844
clonidine,drug ineffective,Box breathing?,7.244994401931763
clonidine,drug ineffective,Box breathing,7.244994401931763
clonidine,drug ineffective,Using other drugs.,7.217957377433777
clonidine,drug ineffective,Brown noise,7.207275986671448
clonidine,drug ineffective,Documentaries.,7.201777815818787
clonidine,drug ineffective,Ignore the SOB.,7.2016279101371765
clonidine,nausea,pain :’),8.104489207267761
clonidine,nausea,Drugs,7.906576335430145
clonidine,nausea,Documentaries.,7.891677141189575
clonidine,nausea,Medication,7.847947895526886
clonidine,nausea,Medication 👍,7.847947895526886
clonidine,nausea,Thanks!,7.835605084896088
clonidine,nausea,Exhaustion,7.81624048948288
clonidine,nausea,Bad!,7.784777343273163
clonidine,nausea,Weeds,7.714813530445099
clonidine,nausea,Facts,7.711133718490601
clonidine,fatigue,pain :’),7.881631374359131
clonidine,fatigue,Documentaries.,7.688510835170746
clonidine,fatigue,Exhaustion,7.686414837837219
clonidine,fatigue,Drugs,7.664238154888153
clonidine,fatigue,Thanks!,7.638986945152283
clonidine,fatigue,Medication,7.629138708114624
clonidine,fatigue,Medication 👍,7.629138708114624
clonidine,fatigue,Bad!,7.621622741222382
clonidine,fatigue,Weeds,7.506806313991547
clonidine,fatigue,Exhaustion mostly,7.503125250339508
