drug,side_effect,comment,score
kapvay,nausea,"""My granddaughter started Kapvay, and she is almost 10 years old. She has been diagnosed with ADD. She was using Intuniv, but 1 mg was not enough for attention, and 2 mg made her so, so tired. Started Kapvay, and WOW…cannot sleep…huge blister on her lip…legs hurt so bad. She is almost 10 but small, she weighs 47 pounds (she was a 2.8 lb preemie-11 weeks early). Have to stop medicine. I also read that it was not a great choice for ADD alone.""",1.8020281940698624
kapvay,nausea,"""My 6-year-old tried this after Intuniv failed. It made him constantly tired and irritable, and actually made his impulsiveness worse since he just seemed cranky and emotional all of the time. It also constipated him to the point that he ended up with fissures. It never made a meaningful dent in his ability to concentrate or sit still, and he became more argumentative in school and less willing to comply. I've yet to meet anyone that these work for, but it sure would be nice if there were a non-stimulant that worked. We're on stimulants now and still haven't found a miracle there, either. I will say that it didn't affect his appetite, which was nice.""",1.7851435467600822
kapvay,nausea,"""My son was diagnosed with ADHD in 1st grade. He's now in 6th. We've tried so many meds... Concerta, Intuniv, Focalin, Metasomethingoranother, and more. The stimulants caused massive mood swings. And the other stuff just didn't work well either. He's now on Kapvay, the generic form of it, and so far, so good. He takes 0.1 mg in the morning, and we just increased the evening to 0.2 mg. The only trouble we've had is sleep. He falls asleep but wakes up by 4 a.m. And then, doesn't fall back to sleep until 6 but has to be awake by 7:30. So, right now, he's texting me to bring him coffee. Not sure what to do about the lack of sleep, but I'm really happy with how he's responding otherwise. The mood swings have lessened. Now they just seem tween-typical.""",1.7783601582050323
kapvay,nausea,"""We have an 8-year-old who we adopted from foster care last year. He was diagnosed with ADHD soon after. He was put on Concerta. We saw definite improvement. But early this year, he started exhibiting increased symptoms of ADHD. He could not fall asleep until late, so we used Melatonin. His doctor started him on Kapvay about 5 weeks ago. We started seeing a great improvement the first week because he fell asleep without Melatonin and started getting 10 hours of sleep. The second week, we added the morning dose. Mornings immediately became incredible. We no longer needed checklists for him. The teacher said he still needed better focus, so he is now on 0.3mg. He is doing incredibly well. His doctor is going to wean him down on Concerta.""",1.7133042812347412
kapvay,nausea,"""My 6-year-old son was diagnosed with ADHD last year. I saw signs during the preschool years as he was kicked out of three schools. This has been a trying year as we started him on Concerta, Focalin 2.5, and Focalin ER. Intuniv: Although the stimulants were great and we saw the benefits, it was difficult for me to see the negative side effects (tics and meltdown). I had mentioned to my doctor a month ago about Clonidine to reduce side effects of stimulants. She declined as she was uncomfortable with providing adult medication to children. However, she contacted me about Kapvay, which has been wonderful. Day 6 and a bit sleepy, unlike Intuniv (sedated). I will keep you up to date.""",1.6973358392715454
kapvay,fatigue,"""My daughter has tried several other stimulant medicines with the most horrible side effects. Kapvay was tried and very well appreciated in our home and at her school. The teachers were amazed at the change and the relief for myself was a Godsend.""",1.8503473550081253
kapvay,fatigue,"""I started my son on this medicine on Friday. He is doing well. No emotional breakdowns, no crying. The only issue I am having is he is falling asleep around noon every day. He hasn't had a nap since he was 16 months old. He is 7, going on 8. I can't imagine his teacher will be all that amused when he goes to sleep during class tomorrow.""",1.5897600501775742
kapvay,fatigue,"""My son was diagnosed with ADHD in 1st grade. He's now in 6th. We've tried so many meds... Concerta, Intuniv, Focalin, Metasomethingoranother, and more. The stimulants caused massive mood swings. And the other stuff just didn't work well either. He's now on Kapvay, the generic form of it, and so far, so good. He takes 0.1 mg in the morning, and we just increased the evening to 0.2 mg. The only trouble we've had is sleep. He falls asleep but wakes up by 4 a.m. And then, doesn't fall back to sleep until 6 but has to be awake by 7:30. So, right now, he's texting me to bring him coffee. Not sure what to do about the lack of sleep, but I'm really happy with how he's responding otherwise. The mood swings have lessened. Now they just seem tween-typical.""",1.4573173224925995
kapvay,fatigue,"""My granddaughter started Kapvay, and she is almost 10 years old. She has been diagnosed with ADD. She was using Intuniv, but 1 mg was not enough for attention, and 2 mg made her so, so tired. Started Kapvay, and WOW…cannot sleep…huge blister on her lip…legs hurt so bad. She is almost 10 but small, she weighs 47 pounds (she was a 2.8 lb preemie-11 weeks early). Have to stop medicine. I also read that it was not a great choice for ADD alone.""",1.387968823313713
kapvay,fatigue,"""I'm a 44-year-old female, was in a car accident. Placed on pain meds for the last year. Had two surgeries, and now I ask the doctor to help me get off pain meds. He prescribed me Kapvay 0.01 mg. It has been a Godsend. It allowed me to sleep and took the edge off my withdrawals... thanks.""",1.3750328719615936
kapvay,fatigue,"""My 6-year-old tried this after Intuniv failed. It made him constantly tired and irritable, and actually made his impulsiveness worse since he just seemed cranky and emotional all of the time. It also constipated him to the point that he ended up with fissures. It never made a meaningful dent in his ability to concentrate or sit still, and he became more argumentative in school and less willing to comply. I've yet to meet anyone that these work for, but it sure would be nice if there were a non-stimulant that worked. We're on stimulants now and still haven't found a miracle there, either. I will say that it didn't affect his appetite, which was nice.""",1.3441937044262886
kapvay,fatigue,"""My son is 6 years old and was diagnosed with ADHD, ODD, Asperger's syndrome, and possible bipolar disorder. We have tried so many medications: Ritalin, Adderall, Focalin XR, Risperdal, Seroquel, and regular Clonidine. He is now taking 300 mg of Trazodone, which doesn't help, 15 mg of Abilify, and Kapvay. I've spaced the three medications out, but he still wakes up at 9 am and goes to bed at 3 am. I am at a loss right now because the psychiatrist says he's limited as to what he can put him on, but the Trazodone, I swear, seems to wire him up. He's wide awake as I am writing this post. The Kapvay does make him cranky and irritable during the afternoon. Any advice, please.""",1.3243727385997772
kapvay,fatigue,"""We have an 8-year-old who we adopted from foster care last year. He was diagnosed with ADHD soon after. He was put on Concerta. We saw definite improvement. But early this year, he started exhibiting increased symptoms of ADHD. He could not fall asleep until late, so we used Melatonin. His doctor started him on Kapvay about 5 weeks ago. We started seeing a great improvement the first week because he fell asleep without Melatonin and started getting 10 hours of sleep. The second week, we added the morning dose. Mornings immediately became incredible. We no longer needed checklists for him. The teacher said he still needed better focus, so he is now on 0.3mg. He is doing incredibly well. His doctor is going to wean him down on Concerta.""",1.3064692839980125
kapvay,fatigue,"""Depression for fifteen months hinged on the fact that my inattention was so bad. Every day it was constantly 'OH MY GOD, CAN'T DO ANYTHING.' I had so many motivations and ambitions for projects and was so overwhelmed by ADHD that I could not do any of it. All I can say is that I am really disappointed with Strattera... I fought and fought to get a stimulant to no avail, and they finally gave me Kapvay for bedtime. It's been two weeks, and my depression has finally lifted because my inattention and distraction are gone. They are symbiotic with each other. And now I can DO STUFF and not have to binge-watch Impractical Jokers anymore. To ADHD, I stand atop a tram in a superhero costume and say 'SUCK IT!!!'""",1.302631989121437
kapvay,somnolence,"""My daughter has tried several other stimulant medicines with the most horrible side effects. Kapvay was tried and very well appreciated in our home and at her school. The teachers were amazed at the change and the relief for myself was a Godsend.""",0.3952673673629761
kapvay,somnolence,"""My 6-year-old tried this after Intuniv failed. It made him constantly tired and irritable, and actually made his impulsiveness worse since he just seemed cranky and emotional all of the time. It also constipated him to the point that he ended up with fissures. It never made a meaningful dent in his ability to concentrate or sit still, and he became more argumentative in school and less willing to comply. I've yet to meet anyone that these work for, but it sure would be nice if there were a non-stimulant that worked. We're on stimulants now and still haven't found a miracle there, either. I will say that it didn't affect his appetite, which was nice.""",0.3651576638221741
kapvay,somnolence,"""My 8-year-old son has been on various stimulants, in addition to regular clonidine, Intuniv, Risperdal, Seroquel, Strattera, and Abilify. My son is extremely impulsive and aggressive towards our family on a daily basis, and I had been thinking that nothing would help our son. Our new psychiatrist recommended Kapvay, and we were very skeptical, as our son was irritable and even more aggressive with regular clonidine. With Kapvay, there has been a SIGNIFICANT decrease in our son's aggressiveness. He is still very obsessive, rude, and verbally defiant. So physically, we rate Kapvay a TEN in decreasing aggression, but we only rated it a seven due to other factors. It is the ONLY medicine that has helped reduce physical aggression for our son.""",0.36012163758277893
kapvay,somnolence,"""Depression for fifteen months hinged on the fact that my inattention was so bad. Every day it was constantly 'OH MY GOD, CAN'T DO ANYTHING.' I had so many motivations and ambitions for projects and was so overwhelmed by ADHD that I could not do any of it. All I can say is that I am really disappointed with Strattera... I fought and fought to get a stimulant to no avail, and they finally gave me Kapvay for bedtime. It's been two weeks, and my depression has finally lifted because my inattention and distraction are gone. They are symbiotic with each other. And now I can DO STUFF and not have to binge-watch Impractical Jokers anymore. To ADHD, I stand atop a tram in a superhero costume and say 'SUCK IT!!!'""",0.3536432087421417
kapvay,somnolence,"""I have an 8-year-old son with ADHD. He is extremely hyper and unable to focus. School and friends became a true nightmare. We see a wonderful and highly respected psychiatrist who is very knowledgeable on ADHD medicines. I was told that when there is an emotional factor to the ADHD, Clonidine is the best medication for this. We tried Clonidine after MANY stimulants and non-stimulants, also antipsychotics. Clonidine 1.0 mg 2x a day was the only medicine that we saw immediate results with. The only side effect was tiredness, which did go away. I started him on Kapvay 2 weeks ago. This medicine is a true GODSEND. He is calm, focused, and far less emotional. We can't say enough great things. Please give this medicine a try.""",0.34262409806251526
kapvay,somnolence,"""My 6-year-old son was diagnosed with ADHD last year. I saw signs during the preschool years as he was kicked out of three schools. This has been a trying year as we started him on Concerta, Focalin 2.5, and Focalin ER. Intuniv: Although the stimulants were great and we saw the benefits, it was difficult for me to see the negative side effects (tics and meltdown). I had mentioned to my doctor a month ago about Clonidine to reduce side effects of stimulants. She declined as she was uncomfortable with providing adult medication to children. However, she contacted me about Kapvay, which has been wonderful. Day 6 and a bit sleepy, unlike Intuniv (sedated). I will keep you up to date.""",0.33464041352272034
kapvay,somnolence,"""My 7-year-old daughter has been on Concerta 18mg for a year. She started to tolerate that medicine, but I did not want to increase the dosage. My doctor recommended we add Kapvay to her current Concerta dose. This has made all the difference. She is no longer bouncing off the walls, jumping on the couch, or leaving halfway through a meal. She is engaged, focused, and less moody. Her emotions are more regulated, and we did not tell her teacher, but she even commented on the change without us sharing the news. We are so happy, and this medicine is worth the time it takes to condition to the sleepiness that happens in the initial 2 weeks. Hope the changes stay.""",0.3346010148525238
kapvay,somnolence,"""I started my son on this medicine on Friday. He is doing well. No emotional breakdowns, no crying. The only issue I am having is he is falling asleep around noon every day. He hasn't had a nap since he was 16 months old. He is 7, going on 8. I can't imagine his teacher will be all that amused when he goes to sleep during class tomorrow.""",0.3322038948535919
kapvay,somnolence,"""My son is 6 years old and was diagnosed with ADHD, ODD, Asperger's syndrome, and possible bipolar disorder. We have tried so many medications: Ritalin, Adderall, Focalin XR, Risperdal, Seroquel, and regular Clonidine. He is now taking 300 mg of Trazodone, which doesn't help, 15 mg of Abilify, and Kapvay. I've spaced the three medications out, but he still wakes up at 9 am and goes to bed at 3 am. I am at a loss right now because the psychiatrist says he's limited as to what he can put him on, but the Trazodone, I swear, seems to wire him up. He's wide awake as I am writing this post. The Kapvay does make him cranky and irritable during the afternoon. Any advice, please.""",0.32984939217567444
kapvay,headache,"""My daughter has tried several other stimulant medicines with the most horrible side effects. Kapvay was tried and very well appreciated in our home and at her school. The teachers were amazed at the change and the relief for myself was a Godsend.""",2.237110748887062
kapvay,headache,"""I started my son on this medicine on Friday. He is doing well. No emotional breakdowns, no crying. The only issue I am having is he is falling asleep around noon every day. He hasn't had a nap since he was 16 months old. He is 7, going on 8. I can't imagine his teacher will be all that amused when he goes to sleep during class tomorrow.""",2.0199409425258636
kapvay,headache,"""I'm a 44-year-old female, was in a car accident. Placed on pain meds for the last year. Had two surgeries, and now I ask the doctor to help me get off pain meds. He prescribed me Kapvay 0.01 mg. It has been a Godsend. It allowed me to sleep and took the edge off my withdrawals... thanks.""",1.8648939281702042
kapvay,headache,"""My granddaughter started Kapvay, and she is almost 10 years old. She has been diagnosed with ADD. She was using Intuniv, but 1 mg was not enough for attention, and 2 mg made her so, so tired. Started Kapvay, and WOW…cannot sleep…huge blister on her lip…legs hurt so bad. She is almost 10 but small, she weighs 47 pounds (she was a 2.8 lb preemie-11 weeks early). Have to stop medicine. I also read that it was not a great choice for ADD alone.""",1.8241604268550873
kapvay,headache,"""Depression for fifteen months hinged on the fact that my inattention was so bad. Every day it was constantly 'OH MY GOD, CAN'T DO ANYTHING.' I had so many motivations and ambitions for projects and was so overwhelmed by ADHD that I could not do any of it. All I can say is that I am really disappointed with Strattera... I fought and fought to get a stimulant to no avail, and they finally gave me Kapvay for bedtime. It's been two weeks, and my depression has finally lifted because my inattention and distraction are gone. They are symbiotic with each other. And now I can DO STUFF and not have to binge-watch Impractical Jokers anymore. To ADHD, I stand atop a tram in a superhero costume and say 'SUCK IT!!!'""",1.8207221329212189
kapvay,headache,"""My son was diagnosed with ADHD in 1st grade. He's now in 6th. We've tried so many meds... Concerta, Intuniv, Focalin, Metasomethingoranother, and more. The stimulants caused massive mood swings. And the other stuff just didn't work well either. He's now on Kapvay, the generic form of it, and so far, so good. He takes 0.1 mg in the morning, and we just increased the evening to 0.2 mg. The only trouble we've had is sleep. He falls asleep but wakes up by 4 a.m. And then, doesn't fall back to sleep until 6 but has to be awake by 7:30. So, right now, he's texting me to bring him coffee. Not sure what to do about the lack of sleep, but I'm really happy with how he's responding otherwise. The mood swings have lessened. Now they just seem tween-typical.""",1.8081952035427094
kapvay,headache,"""My 6-year-old tried this after Intuniv failed. It made him constantly tired and irritable, and actually made his impulsiveness worse since he just seemed cranky and emotional all of the time. It also constipated him to the point that he ended up with fissures. It never made a meaningful dent in his ability to concentrate or sit still, and he became more argumentative in school and less willing to comply. I've yet to meet anyone that these work for, but it sure would be nice if there were a non-stimulant that worked. We're on stimulants now and still haven't found a miracle there, either. I will say that it didn't affect his appetite, which was nice.""",1.8034009858965874
kapvay,headache,"""We have an 8-year-old who we adopted from foster care last year. He was diagnosed with ADHD soon after. He was put on Concerta. We saw definite improvement. But early this year, he started exhibiting increased symptoms of ADHD. He could not fall asleep until late, so we used Melatonin. His doctor started him on Kapvay about 5 weeks ago. We started seeing a great improvement the first week because he fell asleep without Melatonin and started getting 10 hours of sleep. The second week, we added the morning dose. Mornings immediately became incredible. We no longer needed checklists for him. The teacher said he still needed better focus, so he is now on 0.3mg. He is doing incredibly well. His doctor is going to wean him down on Concerta.""",1.7555956542491913
kapvay,headache,"""My 6-year-old son was diagnosed with ADHD last year. I saw signs during the preschool years as he was kicked out of three schools. This has been a trying year as we started him on Concerta, Focalin 2.5, and Focalin ER. Intuniv: Although the stimulants were great and we saw the benefits, it was difficult for me to see the negative side effects (tics and meltdown). I had mentioned to my doctor a month ago about Clonidine to reduce side effects of stimulants. She declined as she was uncomfortable with providing adult medication to children. However, she contacted me about Kapvay, which has been wonderful. Day 6 and a bit sleepy, unlike Intuniv (sedated). I will keep you up to date.""",1.7093586400151253
kapvay,vomiting,"""My daughter has tried several other stimulant medicines with the most horrible side effects. Kapvay was tried and very well appreciated in our home and at her school. The teachers were amazed at the change and the relief for myself was a Godsend.""",2.1767535507678986
kapvay,vomiting,"""I started my son on this medicine on Friday. He is doing well. No emotional breakdowns, no crying. The only issue I am having is he is falling asleep around noon every day. He hasn't had a nap since he was 16 months old. He is 7, going on 8. I can't imagine his teacher will be all that amused when he goes to sleep during class tomorrow.""",1.936781331896782
kapvay,vomiting,"""I'm a 44-year-old female, was in a car accident. Placed on pain meds for the last year. Had two surgeries, and now I ask the doctor to help me get off pain meds. He prescribed me Kapvay 0.01 mg. It has been a Godsend. It allowed me to sleep and took the edge off my withdrawals... thanks.""",1.7512840330600739
kapvay,vomiting,"""Depression for fifteen months hinged on the fact that my inattention was so bad. Every day it was constantly 'OH MY GOD, CAN'T DO ANYTHING.' I had so many motivations and ambitions for projects and was so overwhelmed by ADHD that I could not do any of it. All I can say is that I am really disappointed with Strattera... I fought and fought to get a stimulant to no avail, and they finally gave me Kapvay for bedtime. It's been two weeks, and my depression has finally lifted because my inattention and distraction are gone. They are symbiotic with each other. And now I can DO STUFF and not have to binge-watch Impractical Jokers anymore. To ADHD, I stand atop a tram in a superhero costume and say 'SUCK IT!!!'""",1.7182151675224304
kapvay,vomiting,"""My 6-year-old tried this after Intuniv failed. It made him constantly tired and irritable, and actually made his impulsiveness worse since he just seemed cranky and emotional all of the time. It also constipated him to the point that he ended up with fissures. It never made a meaningful dent in his ability to concentrate or sit still, and he became more argumentative in school and less willing to comply. I've yet to meet anyone that these work for, but it sure would be nice if there were a non-stimulant that worked. We're on stimulants now and still haven't found a miracle there, either. I will say that it didn't affect his appetite, which was nice.""",1.716769777238369
kapvay,vomiting,"""My son was diagnosed with ADHD in 1st grade. He's now in 6th. We've tried so many meds... Concerta, Intuniv, Focalin, Metasomethingoranother, and more. The stimulants caused massive mood swings. And the other stuff just didn't work well either. He's now on Kapvay, the generic form of it, and so far, so good. He takes 0.1 mg in the morning, and we just increased the evening to 0.2 mg. The only trouble we've had is sleep. He falls asleep but wakes up by 4 a.m. And then, doesn't fall back to sleep until 6 but has to be awake by 7:30. So, right now, he's texting me to bring him coffee. Not sure what to do about the lack of sleep, but I'm really happy with how he's responding otherwise. The mood swings have lessened. Now they just seem tween-typical.""",1.7002143561840057
kapvay,vomiting,"""My granddaughter started Kapvay, and she is almost 10 years old. She has been diagnosed with ADD. She was using Intuniv, but 1 mg was not enough for attention, and 2 mg made her so, so tired. Started Kapvay, and WOW…cannot sleep…huge blister on her lip…legs hurt so bad. She is almost 10 but small, she weighs 47 pounds (she was a 2.8 lb preemie-11 weeks early). Have to stop medicine. I also read that it was not a great choice for ADD alone.""",1.6841451674699783
kapvay,vomiting,"""We have an 8-year-old who we adopted from foster care last year. He was diagnosed with ADHD soon after. He was put on Concerta. We saw definite improvement. But early this year, he started exhibiting increased symptoms of ADHD. He could not fall asleep until late, so we used Melatonin. His doctor started him on Kapvay about 5 weeks ago. We started seeing a great improvement the first week because he fell asleep without Melatonin and started getting 10 hours of sleep. The second week, we added the morning dose. Mornings immediately became incredible. We no longer needed checklists for him. The teacher said he still needed better focus, so he is now on 0.3mg. He is doing incredibly well. His doctor is going to wean him down on Concerta.""",1.6582447588443756
kapvay,vomiting,"""My son is 6 years old and was diagnosed with ADHD, ODD, Asperger's syndrome, and possible bipolar disorder. We have tried so many medications: Ritalin, Adderall, Focalin XR, Risperdal, Seroquel, and regular Clonidine. He is now taking 300 mg of Trazodone, which doesn't help, 15 mg of Abilify, and Kapvay. I've spaced the three medications out, but he still wakes up at 9 am and goes to bed at 3 am. I am at a loss right now because the psychiatrist says he's limited as to what he can put him on, but the Trazodone, I swear, seems to wire him up. He's wide awake as I am writing this post. The Kapvay does make him cranky and irritable during the afternoon. Any advice, please.""",1.6186717376112938
kapvay,insomnia,"""My 8-year-old son has been on various stimulants, in addition to regular clonidine, Intuniv, Risperdal, Seroquel, Strattera, and Abilify. My son is extremely impulsive and aggressive towards our family on a daily basis, and I had been thinking that nothing would help our son. Our new psychiatrist recommended Kapvay, and we were very skeptical, as our son was irritable and even more aggressive with regular clonidine. With Kapvay, there has been a SIGNIFICANT decrease in our son's aggressiveness. He is still very obsessive, rude, and verbally defiant. So physically, we rate Kapvay a TEN in decreasing aggression, but we only rated it a seven due to other factors. It is the ONLY medicine that has helped reduce physical aggression for our son.""",0.4583737254142761
kapvay,insomnia,"""I have an 8-year-old son with ADHD. He is extremely hyper and unable to focus. School and friends became a true nightmare. We see a wonderful and highly respected psychiatrist who is very knowledgeable on ADHD medicines. I was told that when there is an emotional factor to the ADHD, Clonidine is the best medication for this. We tried Clonidine after MANY stimulants and non-stimulants, also antipsychotics. Clonidine 1.0 mg 2x a day was the only medicine that we saw immediate results with. The only side effect was tiredness, which did go away. I started him on Kapvay 2 weeks ago. This medicine is a true GODSEND. He is calm, focused, and far less emotional. We can't say enough great things. Please give this medicine a try.""",0.45570093393325806
kapvay,insomnia,"""My 6-year-old son was diagnosed with ADHD last year. I saw signs during the preschool years as he was kicked out of three schools. This has been a trying year as we started him on Concerta, Focalin 2.5, and Focalin ER. Intuniv: Although the stimulants were great and we saw the benefits, it was difficult for me to see the negative side effects (tics and meltdown). I had mentioned to my doctor a month ago about Clonidine to reduce side effects of stimulants. She declined as she was uncomfortable with providing adult medication to children. However, she contacted me about Kapvay, which has been wonderful. Day 6 and a bit sleepy, unlike Intuniv (sedated). I will keep you up to date.""",0.43810346722602844
kapvay,insomnia,"""My 6-year-old tried this after Intuniv failed. It made him constantly tired and irritable, and actually made his impulsiveness worse since he just seemed cranky and emotional all of the time. It also constipated him to the point that he ended up with fissures. It never made a meaningful dent in his ability to concentrate or sit still, and he became more argumentative in school and less willing to comply. I've yet to meet anyone that these work for, but it sure would be nice if there were a non-stimulant that worked. We're on stimulants now and still haven't found a miracle there, either. I will say that it didn't affect his appetite, which was nice.""",0.43522682785987854
kapvay,insomnia,"""I'm a 44-year-old female, was in a car accident. Placed on pain meds for the last year. Had two surgeries, and now I ask the doctor to help me get off pain meds. He prescribed me Kapvay 0.01 mg. It has been a Godsend. It allowed me to sleep and took the edge off my withdrawals... thanks.""",0.43393805623054504
kapvay,insomnia,"""My 9-year-old son has ADHD. Kapvay was the seventh medicine that we have tried to help him with impulsivity and concentration. He has been on this medicine for nearly one year. We switched to Focalin last month, but the tics came back and the restlessness at night. His school performance was no better than before, so we are back to Kapvay. Since the medicine must build up in the bloodstream to be highly effective, we are in the very sleepy stages, but I know this will pass as soon as his body is accustomed to the medicine. I have learned my lesson. There is no stimulant that will help my son. Kapvay will help reduce the impulsivity, but improvement to concentration must come from age and proper training.""",0.43304139375686646
kapvay,insomnia,"""Depression for fifteen months hinged on the fact that my inattention was so bad. Every day it was constantly 'OH MY GOD, CAN'T DO ANYTHING.' I had so many motivations and ambitions for projects and was so overwhelmed by ADHD that I could not do any of it. All I can say is that I am really disappointed with Strattera... I fought and fought to get a stimulant to no avail, and they finally gave me Kapvay for bedtime. It's been two weeks, and my depression has finally lifted because my inattention and distraction are gone. They are symbiotic with each other. And now I can DO STUFF and not have to binge-watch Impractical Jokers anymore. To ADHD, I stand atop a tram in a superhero costume and say 'SUCK IT!!!'""",0.43261343240737915
kapvay,insomnia,"""I started my son on this medicine on Friday. He is doing well. No emotional breakdowns, no crying. The only issue I am having is he is falling asleep around noon every day. He hasn't had a nap since he was 16 months old. He is 7, going on 8. I can't imagine his teacher will be all that amused when he goes to sleep during class tomorrow.""",0.4318840205669403
kapvay,insomnia,"""My son is 6 years old and was diagnosed with ADHD, ODD, Asperger's syndrome, and possible bipolar disorder. We have tried so many medications: Ritalin, Adderall, Focalin XR, Risperdal, Seroquel, and regular Clonidine. He is now taking 300 mg of Trazodone, which doesn't help, 15 mg of Abilify, and Kapvay. I've spaced the three medications out, but he still wakes up at 9 am and goes to bed at 3 am. I am at a loss right now because the psychiatrist says he's limited as to what he can put him on, but the Trazodone, I swear, seems to wire him up. He's wide awake as I am writing this post. The Kapvay does make him cranky and irritable during the afternoon. Any advice, please.""",0.4302474558353424
kapvay,dizziness,"""My daughter has tried several other stimulant medicines with the most horrible side effects. Kapvay was tried and very well appreciated in our home and at her school. The teachers were amazed at the change and the relief for myself was a Godsend.""",0.2800253927707672
kapvay,dizziness,"""My son is 6 years old and was diagnosed with ADHD, ODD, Asperger's syndrome, and possible bipolar disorder. We have tried so many medications: Ritalin, Adderall, Focalin XR, Risperdal, Seroquel, and regular Clonidine. He is now taking 300 mg of Trazodone, which doesn't help, 15 mg of Abilify, and Kapvay. I've spaced the three medications out, but he still wakes up at 9 am and goes to bed at 3 am. I am at a loss right now because the psychiatrist says he's limited as to what he can put him on, but the Trazodone, I swear, seems to wire him up. He's wide awake as I am writing this post. The Kapvay does make him cranky and irritable during the afternoon. Any advice, please.""",0.2577124536037445
kapvay,dizziness,"""I'm a 44-year-old female, was in a car accident. Placed on pain meds for the last year. Had two surgeries, and now I ask the doctor to help me get off pain meds. He prescribed me Kapvay 0.01 mg. It has been a Godsend. It allowed me to sleep and took the edge off my withdrawals... thanks.""",0.2567521631717682
kapvay,dizziness,"""Depression for fifteen months hinged on the fact that my inattention was so bad. Every day it was constantly 'OH MY GOD, CAN'T DO ANYTHING.' I had so many motivations and ambitions for projects and was so overwhelmed by ADHD that I could not do any of it. All I can say is that I am really disappointed with Strattera... I fought and fought to get a stimulant to no avail, and they finally gave me Kapvay for bedtime. It's been two weeks, and my depression has finally lifted because my inattention and distraction are gone. They are symbiotic with each other. And now I can DO STUFF and not have to binge-watch Impractical Jokers anymore. To ADHD, I stand atop a tram in a superhero costume and say 'SUCK IT!!!'""",0.24780598282814026
kapvay,dizziness,"""I started my son on this medicine on Friday. He is doing well. No emotional breakdowns, no crying. The only issue I am having is he is falling asleep around noon every day. He hasn't had a nap since he was 16 months old. He is 7, going on 8. I can't imagine his teacher will be all that amused when he goes to sleep during class tomorrow.""",0.24172770977020264
kapvay,dizziness,"""My 6-year-old son was diagnosed with ADHD last year. I saw signs during the preschool years as he was kicked out of three schools. This has been a trying year as we started him on Concerta, Focalin 2.5, and Focalin ER. Intuniv: Although the stimulants were great and we saw the benefits, it was difficult for me to see the negative side effects (tics and meltdown). I had mentioned to my doctor a month ago about Clonidine to reduce side effects of stimulants. She declined as she was uncomfortable with providing adult medication to children. However, she contacted me about Kapvay, which has been wonderful. Day 6 and a bit sleepy, unlike Intuniv (sedated). I will keep you up to date.""",0.2395479381084442
kapvay,dizziness,"""My 9-year-old son has ADHD. Kapvay was the seventh medicine that we have tried to help him with impulsivity and concentration. He has been on this medicine for nearly one year. We switched to Focalin last month, but the tics came back and the restlessness at night. His school performance was no better than before, so we are back to Kapvay. Since the medicine must build up in the bloodstream to be highly effective, we are in the very sleepy stages, but I know this will pass as soon as his body is accustomed to the medicine. I have learned my lesson. There is no stimulant that will help my son. Kapvay will help reduce the impulsivity, but improvement to concentration must come from age and proper training.""",0.2377910017967224
kapvay,dizziness,"""I have an 8-year-old son with ADHD. He is extremely hyper and unable to focus. School and friends became a true nightmare. We see a wonderful and highly respected psychiatrist who is very knowledgeable on ADHD medicines. I was told that when there is an emotional factor to the ADHD, Clonidine is the best medication for this. We tried Clonidine after MANY stimulants and non-stimulants, also antipsychotics. Clonidine 1.0 mg 2x a day was the only medicine that we saw immediate results with. The only side effect was tiredness, which did go away. I started him on Kapvay 2 weeks ago. This medicine is a true GODSEND. He is calm, focused, and far less emotional. We can't say enough great things. Please give this medicine a try.""",0.23720626533031464
kapvay,dizziness,"""My granddaughter started Kapvay, and she is almost 10 years old. She has been diagnosed with ADD. She was using Intuniv, but 1 mg was not enough for attention, and 2 mg made her so, so tired. Started Kapvay, and WOW…cannot sleep…huge blister on her lip…legs hurt so bad. She is almost 10 but small, she weighs 47 pounds (she was a 2.8 lb preemie-11 weeks early). Have to stop medicine. I also read that it was not a great choice for ADD alone.""",0.2370181828737259
kapvay,abnormal,"""My daughter has tried several other stimulant medicines with the most horrible side effects. Kapvay was tried and very well appreciated in our home and at her school. The teachers were amazed at the change and the relief for myself was a Godsend.""",2.0813606679439545
kapvay,abnormal,"""I started my son on this medicine on Friday. He is doing well. No emotional breakdowns, no crying. The only issue I am having is he is falling asleep around noon every day. He hasn't had a nap since he was 16 months old. He is 7, going on 8. I can't imagine his teacher will be all that amused when he goes to sleep during class tomorrow.""",1.8117771372199059
kapvay,abnormal,"""I'm a 44-year-old female, was in a car accident. Placed on pain meds for the last year. Had two surgeries, and now I ask the doctor to help me get off pain meds. He prescribed me Kapvay 0.01 mg. It has been a Godsend. It allowed me to sleep and took the edge off my withdrawals... thanks.""",1.597488783299923
kapvay,abnormal,"""My son was diagnosed with ADHD in 1st grade. He's now in 6th. We've tried so many meds... Concerta, Intuniv, Focalin, Metasomethingoranother, and more. The stimulants caused massive mood swings. And the other stuff just didn't work well either. He's now on Kapvay, the generic form of it, and so far, so good. He takes 0.1 mg in the morning, and we just increased the evening to 0.2 mg. The only trouble we've had is sleep. He falls asleep but wakes up by 4 a.m. And then, doesn't fall back to sleep until 6 but has to be awake by 7:30. So, right now, he's texting me to bring him coffee. Not sure what to do about the lack of sleep, but I'm really happy with how he's responding otherwise. The mood swings have lessened. Now they just seem tween-typical.""",1.5961124375462532
